date,price,diff,rate
2006/10/16,16834,185,1.098966378
2006/10/17,16751,-83,-0.495492806
2006/10/18,16761,10,0.059662311
2006/10/19,16726,-35,-0.209255052
2006/10/20,16814,88,0.523373379
2006/10/23,16970,156,0.919269299
2006/10/24,17001,31,0.182342215
2006/10/25,16908,-93,-0.550035486
2006/10/26,17024,116,0.681390977
2006/10/27,16884,-140,-0.829187396
2006/10/30,16577,-307,-1.851963564
2006/10/31,16544,-33,-0.199468085
2006/11/1,16594,50,0.301313728
2006/11/2,16560,-34,-0.20531401
2006/11/6,16537,-23,-0.139082058
2006/11/7,16536,-1,-0.006047412
2006/11/8,16340,-196,-1.199510404
2006/11/9,16253,-87,-0.535285793
2006/11/10,16172,-81,-0.500865694
2006/11/13,16047,-125,-0.7789618
2006/11/14,16327,280,1.714950695
2006/11/15,16284,-43,-0.264062884
2006/11/16,16181,-103,-0.636549039
2006/11/17,16094,-87,-0.540574127
2006/11/20,15689,-405,-2.581426477
2006/11/21,15678,-11,-0.07016201
2006/11/22,15881,203,1.278257037
2006/11/24,15731,-150,-0.953531244
2006/11/27,15886,155,0.975701876
2006/11/28,15908,22,0.138295197
2006/11/29,16163,255,1.577677411
2006/11/30,16403,240,1.463146985
2006/12/1,16421,18,0.109615736
2006/12/4,16446,25,0.152012647
2006/12/5,16361,-85,-0.519528146
2006/12/6,16527,166,1.004417015
2006/12/7,16604,77,0.463743676
2006/12/8,16541,-63,-0.380871773
2006/12/11,16659,118,0.70832583
2006/12/12,16749,90,0.537345513
2006/12/13,16773,24,0.143087104
2006/12/14,16905,132,0.780834073
2006/12/15,16964,59,0.347795331
2006/12/18,17042,78,0.457692759
2006/12/19,16839,-203,-1.20553477
2006/12/20,17058,219,1.283855083
2006/12/21,17105,47,0.274773458
2006/12/22,17113,8,0.046748086
2006/12/25,17038,-75,-0.440192511
2006/12/26,17122,84,0.490596893
2006/12/27,17168,46,0.267940354
2006/12/28,17190,22,0.127981385
2006/12/29,17212,22,0.127817802
2007/1/4,17395,183,1.052026444
2007/1/5,17155,-240,-1.399009035
2007/1/9,17325,170,0.981240981
2007/1/10,17030,-295,-1.732237228
2007/1/11,16965,-65,-0.383141762
2007/1/12,17255,290,1.680672269
2007/1/15,17453,198,1.134475448
2007/1/16,17442,-11,-0.063066162
2007/1/17,17476,34,0.194552529
2007/1/18,17563,87,0.495359563
2007/1/19,17553,-10,-0.056970318
2007/1/22,17716,163,0.920072251
2007/1/23,17721,5,0.028215112
2007/1/24,17801,80,0.449412954
2007/1/25,17707,-94,-0.5308635
2007/1/26,17693,-14,-0.079127338
2007/1/29,17751,58,0.326742155
2007/1/30,17730,-21,-0.118443316
2007/1/31,17631,-99,-0.561510975
2007/2/1,17800,169,0.949438202
2007/2/2,17841,41,0.229807746
2007/2/5,17573,-268,-1.525066864
2007/2/6,17738,165,0.930206337
2007/2/7,17698,-40,-0.226014239
2007/2/8,17613,-85,-0.482598081
2007/2/9,17866,253,1.416097616
2007/2/13,17981,115,0.639563984
2007/2/14,18075,94,0.520055325
2007/2/15,18190,115,0.632215503
2007/2/16,18169,-21,-0.115581485
2007/2/19,18223,54,0.296328815
2007/2/20,18254,31,0.169825792
2007/2/21,18300,46,0.25136612
2007/2/22,18459,159,0.861368438
2007/2/23,18585,126,0.677966102
2007/2/26,18606,21,0.112866817
2007/2/27,18548,-58,-0.312702178
2007/2/28,17951,-597,-3.325720016
2007/3/1,17819,-132,-0.740782311
2007/3/2,17627,-192,-1.089238101
2007/3/5,17027,-600,-3.523815117
2007/3/6,17333,306,1.765418566
2007/3/7,17303,-30,-0.173380339
2007/3/8,17622,319,1.810237203
2007/3/9,17719,97,0.547434957
2007/3/12,17832,113,0.633692239
2007/3/13,17669,-163,-0.922519667
2007/3/14,17152,-517,-3.014225746
2007/3/15,17349,197,1.135512133
2007/3/16,17172,-177,-1.030747729
2007/3/19,17349,177,1.020231714
2007/3/20,17494,145,0.828855608
2007/3/22,17733,239,1.347769695
2007/3/23,17837,104,0.583057689
2007/3/26,17832,-5,-0.02803948
2007/3/27,17741,-91,-0.512936137
2007/3/28,17607,-134,-0.761060942
2007/3/29,17605,-2,-0.011360409
2007/3/30,17637,32,0.181436752
2007/4/2,17316,-321,-1.853776854
2007/4/3,17540,224,1.277080958
2007/4/4,17809,269,1.510472233
2007/4/5,17709,-100,-0.564684624
2007/4/6,17671,-38,-0.215041594
2007/4/9,17887,216,1.207580925
2007/4/10,17862,-25,-0.13996193
2007/4/11,17896,34,0.189986589
2007/4/12,17763,-133,-0.748747396
2007/4/13,17551,-212,-1.207908381
2007/4/16,17759,208,1.171237119
2007/4/17,17662,-97,-0.549201676
2007/4/18,17810,148,0.830993824
2007/4/19,17566,-244,-1.389047023
2007/4/20,17596,30,0.170493294
2007/4/23,17555,-41,-0.233551695
2007/4/24,17557,2,0.011391468
2007/4/25,17364,-193,-1.111495047
2007/4/26,17530,166,0.946948089
2007/4/27,17504,-26,-0.148537477
2007/5/1,17427,-77,-0.441843117
2007/5/2,17541,114,0.649905935
2007/5/7,17835,294,1.648444071
2007/5/8,17831,-4,-0.022432842
2007/5/9,17959,128,0.712734562
2007/5/10,17877,-82,-0.458689937
2007/5/11,17734,-143,-0.806360663
2007/5/14,17815,81,0.454673028
2007/5/15,17629,-186,-1.055079698
2007/5/16,17621,-8,-0.045400375
2007/5/17,17571,-50,-0.284559786
2007/5/18,17451,-120,-0.687639677
2007/5/21,17606,155,0.880381688
2007/5/22,17820,214,1.200897868
2007/5/23,17909,89,0.496956837
2007/5/24,17887,-22,-0.122994353
2007/5/25,17656,-231,-1.308337109
2007/5/28,17748,92,0.518368267
2007/5/29,17888,140,0.782647585
2007/5/30,17843,-45,-0.252199742
2007/5/31,18071,228,1.261690001
2007/6/1,18197,126,0.692421828
2007/6/4,18246,49,0.268552011
2007/6/5,18287,41,0.224202986
2007/6/6,18307,20,0.109247829
2007/6/7,18319,12,0.065505759
2007/6/8,18078,-241,-1.33311207
2007/6/11,18127,49,0.270315
2007/6/12,18033,-94,-0.521266567
2007/6/13,17970,-63,-0.350584307
2007/6/14,18083,113,0.624896311
2007/6/15,18250,167,0.915068493
2007/6/18,18409,159,0.863707969
2007/6/19,18329,-80,-0.436466801
2007/6/20,18361,32,0.174282446
2007/6/21,18417,56,0.304066895
2007/6/22,18303,-114,-0.622848713
2007/6/25,18170,-133,-0.731975784
2007/6/26,18189,19,0.104458739
2007/6/27,17935,-254,-1.416225258
2007/6/28,18042,107,0.593060636
2007/6/29,18291,249,1.361325242
2007/7/2,18347,56,0.305227013
2007/7/3,18364,17,0.092572424
2007/7/4,18369,5,0.027219772
2007/7/5,18428,59,0.320164966
2007/7/6,18342,-86,-0.468869262
2007/7/9,18471,129,0.698392074
2007/7/10,18439,-32,-0.173545203
2007/7/11,18217,-222,-1.218641928
2007/7/12,18169,-48,-0.264186251
2007/7/13,18377,208,1.131849595
2007/7/17,18322,-55,-0.300185569
2007/7/18,18126,-196,-1.081319651
2007/7/19,18221,95,0.521376434
2007/7/20,18305,84,0.458891013
2007/7/23,18108,-197,-1.087916943
2007/7/24,18202,94,0.516426766
2007/7/25,18077,-125,-0.691486419
2007/7/26,17905,-172,-0.960625524
2007/7/27,17517,-388,-2.214991151
2007/7/30,17580,63,0.358361775
2007/7/31,17583,3,0.017061935
2007/8/1,17198,-385,-2.238632399
2007/8/2,17201,3,0.017440846
2007/8/3,17239,38,0.220430419
2007/8/6,17190,-49,-0.285049447
2007/8/7,17112,-78,-0.455820477
2007/8/8,17203,91,0.528977504
2007/8/9,17347,144,0.830114717
2007/8/10,16844,-503,-2.98622655
2007/8/13,16828,-16,-0.095079629
2007/8/14,16878,50,0.296243631
2007/8/15,16430,-448,-2.726719416
2007/8/16,16158,-272,-1.683376656
2007/8/17,15258,-900,-5.898545026
2007/8/20,15701,443,2.821476339
2007/8/21,15973,272,1.702873599
2007/8/22,15922,-51,-0.320311519
2007/8/23,16405,483,2.944224322
2007/8/24,16340,-65,-0.397796818
2007/8/27,16365,25,0.152765047
2007/8/28,16332,-33,-0.202057311
2007/8/29,16057,-275,-1.712648689
2007/8/30,16166,109,0.674254608
2007/8/31,16579,413,2.491103203
2007/9/3,16547,-32,-0.19338853
2007/9/4,16458,-89,-0.540770446
2007/9/5,16176,-282,-1.743323442
2007/9/6,16168,-8,-0.049480455
2007/9/7,16049,-119,-0.74147922
2007/9/10,15721,-328,-2.086381273
2007/9/11,15792,71,0.449594732
2007/9/12,15752,-40,-0.253936008
2007/9/13,15693,-59,-0.375963806
2007/9/14,15920,227,1.425879397
2007/9/18,15574,-346,-2.22165147
2007/9/19,16156,582,3.602376826
2007/9/20,16147,-9,-0.055737908
2007/9/21,15995,-152,-0.950296968
2007/9/25,16234,239,1.4722188
2007/9/26,16330,96,0.587875077
2007/9/27,16734,404,2.414246444
2007/9/28,16752,18,0.107449857
2007/10/1,16749,-3,-0.017911517
2007/10/2,16995,246,1.447484554
2007/10/3,17241,246,1.42683139
2007/10/4,17157,-84,-0.489596083
2007/10/5,17175,18,0.104803493
2007/10/9,17203,28,0.162762309
2007/10/10,17187,-16,-0.093093617
2007/10/11,17385,198,1.138912856
2007/10/12,17200,-185,-1.075581395
2007/10/15,17177,-23,-0.133899983
2007/10/16,16844,-333,-1.976965091
2007/10/17,16588,-256,-1.543284302
2007/10/18,16765,177,1.055770951
2007/10/19,16496,-269,-1.630698351
2007/10/22,16197,-299,-1.846020868
2007/10/23,16274,77,0.473147352
2007/10/24,16207,-67,-0.413401617
2007/10/25,16030,-177,-1.104179663
2007/10/26,16313,283,1.734812726
2007/10/29,16650,337,2.024024024
2007/10/30,16656,6,0.036023055
2007/10/31,16795,139,0.82762727
2007/11/1,16956,161,0.949516395
2007/11/2,16593,-363,-2.187669499
2007/11/5,16329,-264,-1.616755466
2007/11/6,16324,-5,-0.030629748
2007/11/7,16140,-184,-1.140024783
2007/11/8,15727,-413,-2.626057099
2007/11/9,15489,-238,-1.536574343
2007/11/12,15104,-385,-2.548993644
2007/11/13,15079,-25,-0.165793488
2007/11/14,15526,447,2.879041608
2007/11/15,15534,8,0.051499936
2007/11/16,15258,-276,-1.808887141
2007/11/19,15099,-159,-1.053049871
2007/11/20,15235,136,0.892681326
2007/11/21,14917,-318,-2.131795938
2007/11/22,14899,-18,-0.120813477
2007/11/26,15209,310,2.038266816
2007/11/27,15335,126,0.821649821
2007/11/28,15298,-37,-0.241861681
2007/11/29,15700,402,2.560509554
2007/11/30,15884,184,1.158398388
2007/12/3,15886,2,0.012589702
2007/12/4,15712,-174,-1.107433809
2007/12/5,15828,116,0.732878443
2007/12/6,16094,266,1.65278986
2007/12/7,16186,92,0.568392438
2007/12/10,16156,-30,-0.185689527
2007/12/11,16246,90,0.553982519
2007/12/12,16143,-103,-0.638047451
2007/12/13,15720,-423,-2.690839695
2007/12/14,15567,-153,-0.982848333
2007/12/17,15267,-300,-1.965022598
2007/12/18,15233,-34,-0.223199632
2007/12/19,15105,-128,-0.847401523
2007/12/20,15109,4,0.026474287
2007/12/21,15233,124,0.814022189
2007/12/25,15521,288,1.855550544
2007/12/26,15648,127,0.811605317
2007/12/27,15562,-86,-0.552628197
2007/12/28,15312,-250,-1.632706374
2008/1/4,14648,-664,-4.533042054
2008/1/7,14447,-201,-1.39129231
2008/1/8,14556,109,0.748832097
2008/1/9,14775,219,1.482233503
2008/1/10,14538,-237,-1.630210483
2008/1/11,14294,-244,-1.707009934
2008/1/15,14008,-286,-2.041690463
2008/1/16,13509,-499,-3.69383374
2008/1/17,13800,291,2.108695652
2008/1/18,13915,115,0.826446281
2008/1/21,13422,-493,-3.673074058
2008/1/22,12657,-765,-6.044086276
2008/1/23,12966,309,2.383155946
2008/1/24,13326,360,2.701485817
2008/1/25,13953,627,4.493657278
2008/1/28,13413,-540,-4.025944979
2008/1/29,13785,372,2.698585419
2008/1/30,13696,-89,-0.649824766
2008/1/31,13968,272,1.947308133
2008/2/1,13868,-100,-0.721084511
2008/2/4,14160,292,2.062146893
2008/2/5,14062,-98,-0.696913668
2008/2/6,13472,-590,-4.379453682
2008/2/7,13539,67,0.494866681
2008/2/8,13354,-185,-1.385352703
2008/2/12,13344,-10,-0.074940048
2008/2/13,13336,-8,-0.059988002
2008/2/14,13823,487,3.523113651
2008/2/15,13849,26,0.187739187
2008/2/18,13828,-21,-0.15186578
2008/2/19,13957,129,0.924267393
2008/2/20,13515,-442,-3.270440252
2008/2/21,13848,333,2.404679376
2008/2/22,13712,-136,-0.991831972
2008/2/25,14063,351,2.495911256
2008/2/26,13987,-76,-0.543361693
2008/2/27,14159,172,1.214775055
2008/2/28,14039,-120,-0.854761735
2008/2/29,13743,-296,-2.153823765
2008/3/3,13191,-552,-4.184671367
2008/3/4,13132,-59,-0.449284191
2008/3/5,13119,-13,-0.099092919
2008/3/6,13364,245,1.833283448
2008/3/7,12950,-414,-3.196911197
2008/3/10,12706,-244,-1.920352589
2008/3/11,12813,107,0.835089362
2008/3/12,13024,211,1.620085995
2008/3/13,12616,-408,-3.233988586
2008/3/14,12384,-232,-1.873385013
2008/3/17,11928,-456,-3.822937626
2008/3/18,12074,146,1.209209872
2008/3/19,12415,341,2.746677406
2008/3/21,12661,246,1.942974489
2008/3/24,12703,42,0.33063056
2008/3/25,12897,194,1.504225789
2008/3/26,12962,65,0.501465823
2008/3/27,12843,-119,-0.926574788
2008/3/28,13027,184,1.412451063
2008/3/31,12709,-318,-2.502163821
2008/4/1,12887,178,1.381236905
2008/4/2,13429,542,4.036041403
2008/4/3,13610,181,1.329904482
2008/4/4,13498,-112,-0.829752556
2008/4/7,13675,177,1.294332724
2008/4/8,13435,-240,-1.786378861
2008/4/9,13225,-210,-1.587901701
2008/4/10,13069,-156,-1.193664397
2008/4/11,13389,320,2.39002166
2008/4/14,13049,-340,-2.605563645
2008/4/15,13152,103,0.783150852
2008/4/16,13321,169,1.268673523
2008/4/17,13546,225,1.661006939
2008/4/18,13655,109,0.798242402
2008/4/21,13942,287,2.058528188
2008/4/22,13732,-210,-1.529274687
2008/4/23,13765,33,0.239738467
2008/4/24,13692,-73,-0.533158048
2008/4/25,14028,336,2.395209581
2008/4/28,14261,233,1.63382652
2008/4/30,14232,-29,-0.203766161
2008/5/1,14101,-131,-0.929012127
2008/5/2,14425,324,2.24610052
2008/5/7,14596,171,1.17155385
2008/5/8,14380,-216,-1.502086231
2008/5/9,14055,-325,-2.312344361
2008/5/12,14062,7,0.049779548
2008/5/13,14246,184,1.291590622
2008/5/14,14383,137,0.952513384
2008/5/15,14589,206,1.412022757
2008/5/16,14622,33,0.22568732
2008/5/19,14708,86,0.584715801
2008/5/20,14664,-44,-0.300054555
2008/5/21,14352,-312,-2.173913043
2008/5/22,14453,101,0.698816855
2008/5/23,14420,-33,-0.228848821
2008/5/26,14082,-338,-2.40022724
2008/5/27,14332,250,1.744348311
2008/5/28,14127,-205,-1.451121965
2008/5/29,14465,338,2.336674732
2008/5/30,14749,284,1.925554275
2008/6/2,14929,180,1.205707013
2008/6/3,14747,-182,-1.234149319
2008/6/4,14987,240,1.601387869
2008/6/5,14920,-67,-0.449061662
2008/6/6,14962,42,0.280711135
2008/6/9,14641,-321,-2.192473192
2008/6/10,14488,-153,-1.056046383
2008/6/11,14560,72,0.494505495
2008/6/12,14279,-281,-1.967924925
2008/6/13,14367,88,0.612514791
2008/6/16,14680,313,2.132152589
2008/6/17,14686,6,0.040855236
2008/6/18,14767,81,0.548520349
2008/6/19,14409,-358,-2.484558262
2008/6/20,14212,-197,-1.386152547
2008/6/23,14119,-93,-0.658686876
2008/6/24,14132,13,0.09198981
2008/6/25,14109,-23,-0.163016514
2008/6/26,14096,-13,-0.092224745
2008/6/27,13844,-252,-1.820283155
2008/6/30,13837,-7,-0.050589001
2008/7/1,13835,-2,-0.01445609
2008/7/2,13635,-200,-1.466813348
2008/7/3,13599,-36,-0.264725347
2008/7/4,13602,3,0.02205558
2008/7/7,13760,158,1.148255814
2008/7/8,13449,-311,-2.312439587
2008/7/9,13474,25,0.185542526
2008/7/10,13526,52,0.384444773
2008/7/11,13476,-50,-0.371029979
2008/7/14,13420,-56,-0.41728763
2008/7/15,13131,-289,-2.200898637
2008/7/16,13095,-36,-0.274914089
2008/7/17,13243,148,1.117571547
2008/7/18,13123,-120,-0.914425055
2008/7/22,13497,374,2.770986145
2008/7/23,13662,165,1.207729469
2008/7/24,13965,303,2.169709989
2008/7/25,13606,-359,-2.63854182
2008/7/28,13633,27,0.198048852
2008/7/29,13431,-202,-1.503983322
2008/7/30,13656,225,1.647627417
2008/7/31,13662,6,0.043917435
2008/8/1,13340,-322,-2.413793103
2008/8/4,13082,-258,-1.972175508
2008/8/5,13077,-5,-0.038235069
2008/8/6,13387,310,2.31567939
2008/8/7,13194,-193,-1.462786115
2008/8/8,13205,11,0.08330178
2008/8/11,13412,207,1.543393976
2008/8/12,13326,-86,-0.645354945
2008/8/13,13064,-262,-2.005511329
2008/8/14,12986,-78,-0.60064685
2008/8/15,13075,89,0.680688337
2008/8/18,13245,170,1.283503209
2008/8/19,12951,-294,-2.270094973
2008/8/20,12929,-22,-0.170160105
2008/8/21,12835,-94,-0.732372419
2008/8/22,12750,-85,-0.666666667
2008/8/25,12988,238,1.832460733
2008/8/26,12887,-101,-0.783735547
2008/8/27,12827,-60,-0.467763312
2008/8/28,12783,-44,-0.34420715
2008/8/29,13156,373,2.83520827
2008/9/1,12901,-255,-1.976590962
2008/9/2,12708,-193,-1.51872836
2008/9/3,12795,87,0.679953107
2008/9/4,12598,-197,-1.563740276
2008/9/5,12275,-323,-2.631364562
2008/9/8,12752,477,3.740589711
2008/9/9,12489,-263,-2.105853151
2008/9/10,12499,10,0.080006401
2008/9/11,12188,-311,-2.551690187
2008/9/12,12340,152,1.231766613
2008/9/16,11714,-626,-5.344032781
2008/9/17,11756,42,0.357264376
2008/9/18,11502,-254,-2.208311598
2008/9/19,12044,542,4.500166058
2008/9/22,12248,204,1.665578054
2008/9/24,12246,-2,-0.016331863
2008/9/25,12191,-55,-0.45115249
2008/9/26,12131,-60,-0.49460061
2008/9/29,11920,-211,-1.770134228
2008/9/30,11489,-431,-3.751414396
2008/10/1,11637,148,1.271805448
2008/10/2,11378,-259,-2.276322728
2008/10/3,11075,-303,-2.735891648
2008/10/6,10558,-517,-4.89676075
2008/10/7,10332,-226,-2.187379017
2008/10/8,9492,-840,-8.849557522
2008/10/9,9567,75,0.78394481
2008/10/10,8876,-691,-7.785038306
2008/10/14,10112,1236,12.22310127
2008/10/15,10092,-20,-0.198176774
2008/10/16,9122,-970,-10.63363298
2008/10/17,9450,328,3.470899471
2008/10/20,9801,351,3.581267218
2008/10/21,10103,302,2.989211125
2008/10/22,9393,-710,-7.558820398
2008/10/23,9209,-184,-1.99804539
2008/10/24,8516,-693,-8.137623297
2008/10/27,7886,-630,-7.988840984
2008/10/28,8291,405,4.884814859
2008/10/29,8782,491,5.590981553
2008/10/30,9507,725,7.625959819
2008/10/31,9151,-356,-3.890285215
2008/11/4,9625,474,4.924675325
2008/11/5,10221,596,5.831131983
2008/11/6,9606,-615,-6.402248595
2008/11/7,9293,-313,-3.368126547
2008/11/10,9687,394,4.0673067
2008/11/11,9395,-292,-3.108036189
2008/11/12,9248,-147,-1.589532872
2008/11/13,8849,-399,-4.508984066
2008/11/14,8952,103,1.150580876
2008/11/17,8985,33,0.367278798
2008/11/18,8826,-159,-1.801495581
2008/11/19,8740,-86,-0.983981693
2008/11/20,8264,-476,-5.759922556
2008/11/21,8484,220,2.593116455
2008/11/25,8782,298,3.393304486
2008/11/26,8629,-153,-1.773090741
2008/11/27,8760,131,1.49543379
2008/11/28,8820,60,0.680272109
2008/12/1,8743,-77,-0.880704564
2008/12/2,8318,-425,-5.109401298
2008/12/3,8446,128,1.515510301
2008/12/4,8333,-113,-1.356054242
2008/12/5,8303,-30,-0.361315187
2008/12/8,8582,279,3.250990445
2008/12/9,8641,59,0.682791344
2008/12/10,8816,175,1.985027223
2008/12/11,8972,156,1.738742755
2008/12/12,8591,-381,-4.434873705
2008/12/15,8941,350,3.914550945
2008/12/16,8752,-189,-2.159506399
2008/12/17,8860,108,1.218961625
2008/12/18,8862,2,0.022568269
2008/12/19,8814,-48,-0.544588155
2008/12/22,8965,151,1.684327942
2008/12/24,8739,-226,-2.58610825
2008/12/25,8845,106,1.198417185
2008/12/26,8953,108,1.206299564
2008/12/29,9038,85,0.940473556
2008/12/30,9087,49,0.53923187
2009/1/5,9262,175,1.889440726
2009/1/6,9267,5,0.053954894
2009/1/7,9392,125,1.330919932
2009/1/8,9103,-289,-3.174777546
2009/1/9,9042,-61,-0.674629507
2009/1/13,8610,-432,-5.017421603
2009/1/14,8660,50,0.577367206
2009/1/15,8420,-240,-2.850356295
2009/1/16,8647,227,2.625187926
2009/1/19,8646,-1,-0.011566042
2009/1/20,8513,-133,-1.562316457
2009/1/21,8324,-189,-2.270543008
2009/1/22,8416,92,1.093155894
2009/1/23,8179,-237,-2.897664751
2009/1/26,8122,-57,-0.701797587
2009/1/27,8518,396,4.648978633
2009/1/28,8504,-14,-0.16462841
2009/1/29,8655,151,1.744656268
2009/1/30,8396,-259,-3.084802287
2009/2/2,8225,-171,-2.079027356
2009/2/3,8181,-44,-0.537831561
2009/2/4,8381,200,2.386350078
2009/2/5,8313,-68,-0.81799591
2009/2/6,8364,51,0.609756098
2009/2/9,8233,-131,-1.591157537
2009/2/10,8229,-4,-0.048608579
2009/2/12,8038,-191,-2.376212988
2009/2/13,8084,46,0.569025235
2009/2/16,8143,59,0.724548692
2009/2/17,7999,-144,-1.800225028
2009/2/18,7925,-74,-0.933753943
2009/2/19,7946,21,0.264283916
2009/2/20,7820,-126,-1.611253197
2009/2/23,7773,-47,-0.604657147
2009/2/24,7727,-46,-0.595315129
2009/2/25,7886,159,2.016231296
2009/2/26,7855,-31,-0.394653087
2009/2/27,8009,154,1.922836809
2009/3/2,7768,-241,-3.102471679
2009/3/3,7686,-82,-1.066874837
2009/3/4,7741,55,0.710502519
2009/3/5,7841,100,1.275347532
2009/3/6,7628,-213,-2.792343996
2009/3/9,7512,-116,-1.544195953
2009/3/10,7441,-71,-0.954172826
2009/3/11,7641,200,2.617458448
2009/3/12,7411,-230,-3.103494805
2009/3/13,7663,252,3.288529297
2009/3/16,7845,182,2.319949012
2009/3/17,8047,202,2.510252268
2009/3/18,8088,41,0.506923838
2009/3/19,8090,2,0.024721879
2009/3/23,8374,284,3.391449725
2009/3/24,8596,222,2.582596557
2009/3/25,8657,61,0.70463209
2009/3/26,8847,190,2.147620662
2009/3/27,8819,-28,-0.317496315
2009/3/30,8443,-376,-4.453393344
2009/3/31,8274,-169,-2.042542905
2009/4/1,8490,216,2.544169611
2009/4/2,8841,351,3.970139125
2009/4/3,8888,47,0.52880288
2009/4/6,8889,1,0.011249859
2009/4/7,8906,17,0.190882551
2009/4/8,8720,-186,-2.133027523
2009/4/9,9003,283,3.143396646
2009/4/10,9047,44,0.486349066
2009/4/13,9078,31,0.341484909
2009/4/14,9020,-58,-0.643015521
2009/4/15,8931,-89,-0.996528944
2009/4/16,8897,-34,-0.382151287
2009/4/17,9043,146,1.61450846
2009/4/20,9070,27,0.297684675
2009/4/21,8882,-188,-2.116640396
2009/4/22,8874,-8,-0.090151003
2009/4/23,8975,101,1.125348189
2009/4/24,8877,-98,-1.103976569
2009/4/27,8906,29,0.325623175
2009/4/28,8680,-226,-2.603686636
2009/4/30,8956,276,3.081732916
2009/5/1,9052,96,1.060539107
2009/5/7,9467,415,4.383648463
2009/5/8,9568,101,1.055602007
2009/5/11,9619,51,0.530200645
2009/5/12,9458,-161,-1.702262635
2009/5/13,9492,34,0.358196376
2009/5/14,9216,-276,-2.994791667
2009/5/15,9418,202,2.144829051
2009/5/18,9183,-235,-2.559076555
2009/5/19,9397,214,2.27732255
2009/5/20,9466,69,0.728924572
2009/5/21,9415,-51,-0.541688794
2009/5/22,9355,-60,-0.641368252
2009/5/25,9432,77,0.816369805
2009/5/26,9440,8,0.084745763
2009/5/27,9537,97,1.017091329
2009/5/28,9565,28,0.292733926
2009/5/29,9592,27,0.28148457
2009/6/1,9747,155,1.590232892
2009/6/2,9758,11,0.112728018
2009/6/3,9769,11,0.112601085
2009/6/4,9731,-38,-0.390504573
2009/6/5,9790,59,0.602655771
2009/6/8,9900,110,1.111111111
2009/6/9,9809,-91,-0.927719441
2009/6/10,10008,199,1.988409273
2009/6/11,10047,39,0.388175575
2009/6/12,10153,106,1.044026396
2009/6/15,10112,-41,-0.405458861
2009/6/16,9772,-340,-3.479328694
2009/6/17,9859,87,0.882442438
2009/6/18,9733,-126,-1.294564882
2009/6/19,9816,83,0.845558272
2009/6/22,9854,38,0.385630201
2009/6/23,9630,-224,-2.326064382
2009/6/24,9638,8,0.083004773
2009/6/25,9830,192,1.953204476
2009/6/26,9906,76,0.767211791
2009/6/29,9784,-122,-1.246933769
2009/6/30,9934,150,1.509965774
2009/7/1,9920,-14,-0.141129032
2009/7/2,9875,-45,-0.455696203
2009/7/3,9840,-35,-0.355691057
2009/7/6,9751,-89,-0.9127269
2009/7/7,9716,-35,-0.360230548
2009/7/8,9495,-221,-2.327540811
2009/7/9,9339,-156,-1.670414391
2009/7/10,9325,-14,-0.150134048
2009/7/13,9110,-215,-2.360043908
2009/7/14,9282,172,1.853048912
2009/7/15,9261,-21,-0.22675737
2009/7/16,9322,61,0.654366016
2009/7/17,9386,64,0.68186661
2009/7/21,9635,249,2.584327971
2009/7/22,9688,53,0.547068538
2009/7/23,9711,23,0.236844815
2009/7/24,9836,125,1.270841806
2009/7/27,9919,83,0.836777901
2009/7/28,9941,22,0.221305704
2009/7/29,9943,2,0.020114654
2009/7/30,10014,71,0.70900739
2009/7/31,10160,146,1.437007874
2009/8/3,10232,72,0.703674746
2009/8/4,10248,16,0.156128025
2009/8/5,10147,-101,-0.995368089
2009/8/6,10232,85,0.830727131
2009/8/7,10226,-6,-0.058673968
2009/8/10,10357,131,1.264845032
2009/8/11,10404,47,0.451749327
2009/8/12,10259,-145,-1.413393118
2009/8/13,10350,91,0.879227053
2009/8/14,10405,55,0.528592023
2009/8/17,10149,-256,-2.522416002
2009/8/18,10150,1,0.009852217
2009/8/19,10079,-71,-0.704434964
2009/8/20,10244,165,1.610698946
2009/8/21,10124,-120,-1.185302252
2009/8/24,10369,245,2.362812229
2009/8/25,10315,-54,-0.523509452
2009/8/26,10428,113,1.08362102
2009/8/27,10306,-122,-1.183776441
2009/8/28,10360,54,0.521235521
2009/8/31,10321,-39,-0.377870361
2009/9/1,10355,34,0.328343795
2009/9/2,10153,-202,-1.989559736
2009/9/3,10077,-76,-0.754192716
2009/9/4,10003,-74,-0.739778067
2009/9/7,10098,95,0.940780353
2009/9/8,10116,18,0.177935943
2009/9/9,10047,-69,-0.686772171
2009/9/10,10246,199,1.942221355
2009/9/11,10158,-88,-0.866312266
2009/9/14,9984,-174,-1.742788462
2009/9/15,9967,-17,-0.170562857
2009/9/16,9956,-11,-0.110486139
2009/9/17,10042,86,0.856403107
2009/9/18,10042,0,0
2009/9/24,10154,112,1.103013591
2009/9/25,9928,-226,-2.276390008
2009/9/28,9713,-215,-2.213528261
2009/9/29,9725,12,0.123393316
2009/9/30,9791,66,0.674088449
2009/10/1,9641,-150,-1.555855202
2009/10/2,9411,-230,-2.443948571
2009/10/5,9331,-80,-0.857357196
2009/10/6,9377,46,0.490562013
2009/10/7,9529,152,1.595130654
2009/10/8,9551,22,0.230342373
2009/10/9,9660,109,1.128364389
2009/10/13,9697,37,0.381561308
2009/10/14,9622,-75,-0.779463729
2009/10/15,9729,107,1.099804708
2009/10/16,9694,-35,-0.361048071
2009/10/19,9745,51,0.523345305
