date,price,diff,rate
20060418,17499,-6,-0.034287674
20060419,17578,79,0.449425418
20060420,17781,203,1.141668073
20060421,17794,13,0.073058334
20060424,17573,-221,-1.257611108
20060425,17315,-258,-1.49003754
20060426,17377,62,0.356793463
20060427,17425,48,0.275466284
20060428,17409,-16,-0.091906485
20060501,17337,-72,-0.415296764
20060502,17313,-24,-0.138624155
20060508,17352,39,0.224757953
20060509,17267,-85,-0.492268489
20060510,17310,43,0.248411323
20060511,17251,-59,-0.342009159
20060512,17042,-209,-1.22638188
20060515,16747,-295,-1.761509524
20060516,16676,-71,-0.425761574
20060517,16568,-108,-0.651859005
20060518,16380,-188,-1.147741148
20060519,16309,-71,-0.435342449
20060522,16473,164,0.995568506
20060523,16268,-205,-1.260142611
20060524,16441,173,1.05224743
20060525,16401,-40,-0.243887568
20060526,16463,62,0.376602077
20060529,16706,243,1.454567221
20060530,16770,64,0.38163387
20060531,16467,-303,-1.840043724
20060601,16615,148,0.89076136
20060602,16769,154,0.918361262
20060605,16729,-40,-0.239105745
20060606,16602,-127,-0.764968076
20060607,16530,-72,-0.435571688
20060608,16544,14,0.084622824
20060609,16365,-179,-1.093797739
20060612,16460,95,0.577156744
20060613,16286,-174,-1.068402309
20060614,16115,-171,-1.061123177
20060615,16182,67,0.414040292
20060616,16512,330,1.998546512
20060619,16533,21,0.12701869
20060620,16464,-69,-0.41909621
20060621,16382,-82,-0.500549383
20060622,16543,161,0.973221302
20060623,16662,119,0.714199976
20060626,16681,19,0.113902044
20060627,16716,35,0.209380235
20060628,16599,-117,-0.704861739
20060629,16686,87,0.521395182
20060630,16890,204,1.207815275
20060703,16917,27,0.159602766
20060704,17063,146,0.855652582
20060705,17154,91,0.530488516
20060706,17041,-113,-0.663106625
20060707,17106,65,0.379983631
20060710,16852,-254,-1.507239497
20060711,16882,30,0.177704063
20060712,16895,13,0.076945842
20060713,16948,53,0.312721265
20060714,16726,-222,-1.327274901
20060718,16661,-65,-0.390132645
20060719,16686,25,0.149826202
20060720,16999,313,1.841284781
20060721,16956,-43,-0.253597547
20060724,16763,-193,-1.151345225
20060725,17066,303,1.775459979
20060726,17163,97,0.565169259
20060727,17149,-14,-0.081637413
20060728,17107,-42,-0.245513532
20060731,17136,29,0.16923436
20060801,17073,-63,-0.36900369
20060802,16995,-78,-0.458958517
20060803,17148,153,0.89223233
20060804,17193,45,0.261734427
20060807,17154,-39,-0.227352221
20060808,17147,-7,-0.040823468
20060809,17179,32,0.186273939
20060810,17197,18,0.104669419
20060811,17152,-45,-0.262360075
20060814,17226,74,0.429583188
20060815,17316,90,0.51975052
20060816,17470,154,0.881511162
20060817,17577,107,0.608750071
20060818,17637,60,0.340193911
20060821,17633,-4,-0.022684739
20060822,17668,35,0.198098257
20060823,17694,26,0.146942466
20060824,17633,-61,-0.345942267
20060825,17682,49,0.277117973
20060828,17769,87,0.489616748
20060829,17829,60,0.336530372
20060830,17850,21,0.117647059
20060831,17973,123,0.684359873
20060901,17973,0,0
20060904,18007,34,0.188815461
20060905,17882,-125,-0.699026954
20060906,17925,43,0.239888424
20060907,17821,-104,-0.583581168
20060908,17612,-209,-1.186690893
20060911,17674,62,0.350797782
20060912,17771,97,0.545833099
20060913,17960,189,1.05233853
20060914,18017,57,0.316367875
20060915,18034,17,0.094266386
20060919,18132,98,0.540480918
20060920,17965,-167,-0.929585305
20060921,18059,94,0.520516086
20060922,17933,-126,-0.70261529
20060925,17868,-65,-0.363778822
20060926,17900,32,0.17877095
20060927,18138,238,1.312162311
20060928,18279,141,0.77137699
20060929,18369,90,0.489955904
20061002,18376,7,0.038093165
20061003,18301,-75,-0.409813671
20061004,18331,30,0.163657193
20061005,18439,108,0.58571506
20061006,18553,114,0.614455883
20061010,18663,110,0.58940149
20061011,18809,146,0.776224148
20061012,18783,-26,-0.138423042
20061013,18909,126,0.666349357
20061016,18989,80,0.42129654
20061017,18951,-38,-0.200517123
20061018,18790,-161,-0.856838744
20061019,18903,113,0.597788711
20061020,18893,-10,-0.052929656
20061023,18965,72,0.379646718
20061024,19118,153,0.800292918
20061025,19132,14,0.073175831
20061026,19182,50,0.260661036
20061027,19242,60,0.311817898
20061030,18966,-276,-1.455235685
20061031,18964,-2,-0.010546298
20061101,18879,-85,-0.450235712
20061102,18887,8,0.042357177
20061106,18952,65,0.342971718
20061107,19203,251,1.307087434
20061108,19207,4,0.020825741
20061109,19265,58,0.301064106
20061110,19227,-38,-0.197638737
20061113,19170,-57,-0.297339593
20061114,19231,61,0.317196194
20061115,19282,51,0.264495384
20061116,19416,134,0.690152452
20061117,19466,50,0.256858112
20061120,19399,-67,-0.345378628
20061121,19422,23,0.118422408
20061122,19456,34,0.174753289
20061124,19299,-157,-0.813513654
20061127,19184,-115,-0.599457882
20061128,18982,-202,-1.064166052
20061129,19004,22,0.115765102
20061130,19275,271,1.405966278
20061201,19190,-85,-0.442939031
20061204,19073,-117,-0.613432601
20061205,19229,156,0.811274637
20061206,19234,5,0.025995633
20061207,19252,18,0.09349678
20061208,19272,20,0.103777501
20061211,19424,152,0.782537068
20061212,19592,168,0.857492854
20061213,19626,34,0.17323958
20061214,19764,138,0.698239223
20061215,19975,211,1.056320401
20061218,19977,2,0.010011513
20061219,19928,-49,-0.245885187
20061220,20005,77,0.384903774
20061221,20032,27,0.134784345
20061222,19968,-64,-0.320512821
20061225,19913,-55,-0.276201476
20061226,19955,42,0.210473566
20061227,19998,43,0.215021502
20061228,20142,144,0.714924039
20061229,20185,43,0.213029477
20070104,20252,67,0.330831523
20070105,20041,-211,-1.052841675
20070109,19923,-118,-0.592280279
20070110,20001,78,0.389980501
20070111,19999,-2,-0.0100005
20070112,20347,348,1.710325847
20070115,20396,49,0.240243185
20070116,20536,140,0.681729646
20070117,20542,6,0.029208451
20070118,20507,-35,-0.170673429
20070119,20604,97,0.470782372
20070122,20690,86,0.415659739
20070123,20647,-43,-0.208262702
20070124,20763,116,0.558686124
20070125,20767,4,0.019261328
20070126,20679,-88,-0.425552493
20070129,20622,-57,-0.276403841
20070130,20642,20,0.096889836
20070131,20770,128,0.616273471
20070201,20713,-57,-0.275189495
20070202,20844,131,0.628478219
20070205,20914,70,0.334704026
20070206,20741,-173,-0.834096717
20070207,20816,75,0.360299769
20070208,20993,177,0.843138189
20070209,21025,32,0.152199762
20070213,20913,-112,-0.535552049
20070214,21003,90,0.428510213
20070215,21052,49,0.232756983
20070216,20943,-109,-0.520460297
20070219,20905,-38,-0.181774695
20070220,20998,93,0.442899324
20070221,21104,106,0.50227445
20070222,21179,75,0.354124368
20070223,21273,94,0.441874677
20070226,21182,-91,-0.429610046
20070227,21136,-46,-0.217638153
20070228,20127,-1009,-5.013166393
20070301,20128,1,0.004968203
20070302,19799,-329,-1.661700086
20070305,19253,-546,-2.835921675
20070306,19051,-202,-1.060311795
20070307,19507,456,2.337622392
20070308,19394,-113,-0.582654429
20070309,19821,427,2.154280813
20070312,19981,160,0.800760723
20070313,19954,-27,-0.135311216
20070314,19386,-568,-2.929949448
20070315,19436,50,0.257254579
20070316,19652,216,1.099124771
20070319,19565,-87,-0.444671607
20070320,19985,420,2.101576182
20070322,20352,367,1.803262579
20070323,20526,174,0.847705349
20070326,20527,1,0.004871632
20070327,20553,26,0.126502214
20070328,20433,-120,-0.587285274
20070329,20081,-352,-1.752900752
20070330,20443,362,1.770777283
20070402,20431,-12,-0.058734276
20070403,20474,43,0.210022468
20070404,20846,372,1.784515015
20070405,20889,43,0.205849969
20070406,20985,96,0.457469621
20070409,21049,64,0.304052449
20070410,21029,-20,-0.095106757
20070411,21168,139,0.65665155
20070412,21108,-60,-0.284252416
20070413,21141,33,0.156094792
20070416,21305,164,0.769772354
20070417,21604,299,1.384002962
20070418,21511,-93,-0.432336944
20070419,21418,-93,-0.434214212
20070420,21427,9,0.04200308
20070423,21680,253,1.16697417
20070424,21528,-152,-0.706057228
20070425,21500,-28,-0.130232558
20070426,21726,226,1.040228298
20070427,21900,174,0.794520548
20070501,21755,-145,-0.666513445
20070502,21814,59,0.270468506
20070507,22194,380,1.712174462
20070508,22246,52,0.233749888
20070509,22057,-189,-0.856870835
20070510,22206,149,0.670989823
20070511,21900,-306,-1.397260274
20070514,22148,248,1.119739931
20070515,22187,39,0.175778609
20070516,22183,-4,-0.018031826
20070517,22336,153,0.684992837
20070518,22443,107,0.476763356
20070521,22583,140,0.61993535
20070522,22620,37,0.16357206
20070523,22650,30,0.132450331
20070524,22691,41,0.180688379
20070525,22391,-300,-1.339824036
20070528,22564,173,0.76670803
20070529,22584,20,0.088558271
20070530,22609,25,0.110575435
20070531,22699,90,0.396493238
20070601,22820,121,0.530236635
20070604,23002,182,0.791235545
20070605,23006,4,0.017386769
20070606,22850,-156,-0.682713348
20070607,22491,-359,-1.596194033
20070608,22181,-310,-1.397592534
20070611,22313,132,0.591583382
20070612,22440,127,0.565953654
20070613,22202,-238,-1.071975498
20070614,22619,417,1.843582829
20070615,22900,281,1.227074236
20070618,23221,321,1.382369407
20070619,23260,39,0.167669819
20070620,23209,-51,-0.219742341
20070621,23085,-124,-0.537145332
20070622,23128,43,0.185921826
20070625,22984,-144,-0.626522798
20070626,22810,-174,-0.762823323
20070627,22609,-201,-0.889026494
20070628,22693,84,0.370158199
20070629,22823,130,0.569600841
20070702,22926,103,0.449271569
20070703,22952,26,0.113279888
20070704,23064,112,0.485605272
20070705,23188,124,0.534759358
20070706,23175,-13,-0.05609493
20070709,23398,223,0.953072912
20070710,23415,17,0.072603032
20070711,22922,-493,-2.150772184
20070712,23067,145,0.628603633
20070713,23502,435,1.850906306
20070717,23444,-58,-0.247398055
20070718,23437,-7,-0.029867304
20070719,23315,-122,-0.523268282
20070720,23521,206,0.875813103
20070723,23088,-433,-1.875433125
20070724,23090,2,0.008661758
20070725,22550,-540,-2.394678492
20070726,22593,43,0.190324437
20070727,21717,-876,-4.033706313
20070730,21297,-420,-1.972108748
20070731,21540,243,1.128133705
20070801,21468,-72,-0.335382895
20070802,21433,-35,-0.163299585
20070803,21682,249,1.148418043
20070806,21017,-665,-3.164105248
20070807,21379,362,1.693250386
20070808,21594,215,0.995646939
20070809,22149,555,2.505756468
20070810,21221,-928,-4.373026719
20070813,21018,-203,-0.965838805
20070814,21090,72,0.341394026
20070815,20610,-480,-2.328966521
20070816,20164,-446,-2.211862726
20070817,19429,-735,-3.783004787
20070820,19987,558,2.79181468
20070821,20136,149,0.739968216
20070822,20110,-26,-0.129288911
20070823,20748,638,3.07499518
20070824,20825,77,0.369747899
20070827,21117,292,1.382772174
20070828,20794,-323,-1.553332692
20070829,20091,-703,-3.49907919
20070830,20722,631,3.045072869
20070831,20835,113,0.542356611
20070903,21028,193,0.917823854
20070904,21094,66,0.312885181
20070905,21349,255,1.194435337
20070906,20871,-478,-2.290259211
20070907,21040,169,0.803231939
20070910,20245,-795,-3.92689553
20070911,20295,50,0.2463661
20070912,20742,447,2.155047729
20070913,20859,117,0.56090896
20070914,21129,270,1.277864546
20070918,20858,-271,-1.299261674
20070919,21554,696,3.229099007
20070920,21898,344,1.570919719
20070921,21673,-225,-1.038158077
20070925,21631,-42,-0.194165781
20070926,21596,-35,-0.162067049
20070927,21868,272,1.243826596
20070928,22017,149,0.676749784
20071001,21967,-50,-0.227614148
20071002,22330,363,1.625615764
20071003,22305,-25,-0.112082493
20071004,22442,137,0.610462526
20071005,22439,-3,-0.01336958
20071009,22708,269,1.184604545
20071010,22894,186,0.812439941
20071011,22889,-5,-0.021844554
20071012,22984,95,0.413331013
20071015,23089,105,0.454762008
20071016,22822,-267,-1.169923758
20071017,22523,-299,-1.327531856
20071018,22616,93,0.4112133
20071019,22368,-248,-1.108726753
20071022,21717,-651,-2.997651609
20071023,21661,-56,-0.258529154
20071024,21975,314,1.428896473
20071025,21769,-206,-0.946299784
20071026,21942,173,0.788442257
20071029,22231,289,1.299986505
20071030,22445,214,0.953441746
20071031,22385,-60,-0.268036632
20071101,22815,430,1.884724962
20071102,22161,-654,-2.951130364
20071105,22139,-22,-0.099372149
20071106,21947,-192,-0.874834829
20071107,22261,314,1.41053861
20071108,21562,-699,-3.241814303
20071109,21492,-70,-0.325702587
20071112,20673,-819,-3.96168916
20071113,20333,-340,-1.67215856
20071114,20985,652,3.106981177
20071115,21009,24,0.114236756
20071116,20537,-472,-2.29829089
20071119,20649,112,0.542399148
20071120,20073,-576,-2.869526229
20071121,20257,184,0.908327985
20071122,19649,-608,-3.094305054
20071126,20013,364,1.818817768
20071127,19512,-501,-2.567650677
20071128,19810,298,1.504290762
20071129,20616,806,3.909584789
20071130,20666,50,0.241943288
20071203,20930,264,1.261347348
20071204,20723,-207,-0.998890122
20071205,20502,-221,-1.077943615
20071206,20952,450,2.147766323
20071207,21246,294,1.38378989
20071210,21327,81,0.379800253
20071211,21556,229,1.06234923
20071212,21027,-529,-2.515813002
20071213,21328,301,1.411290323
20071214,21191,-137,-0.646500873
20071217,21080,-111,-0.526565465
20071218,20657,-423,-2.047732004
20071219,20768,111,0.534476117
20071220,20711,-57,-0.275216069
20071221,20725,14,0.067551267
20071225,21401,676,3.1587309
20071226,21430,29,0.135324312
20071227,21534,104,0.482957184
20071228,21397,-137,-0.640276674
20080104,20216,-1181,-5.8419074
20080107,19720,-496,-2.515212982
20080108,19727,7,0.035484362
20080109,19576,-151,-0.771352677
20080110,19774,198,1.001314858
20080111,19780,6,0.03033367
20080115,19442,-338,-1.738504269
20080116,18680,-762,-4.079229122
20080117,18527,-153,-0.825821774
20080118,18112,-415,-2.291298587
20080121,17983,-129,-0.717344158
20080122,17256,-727,-4.213027353
20080123,17548,292,1.664007294
20080124,17573,25,0.1422637
20080125,18176,603,3.31756162
20080128,17981,-195,-1.08447806
20080129,18117,136,0.750676161
20080130,18310,193,1.054068815
20080131,18126,-184,-1.015116407
20080201,18353,227,1.23685501
20080204,18668,315,1.687379473
20080205,18583,-85,-0.457407308
20080206,17908,-675,-3.769265133
20080207,17804,-104,-0.584138396
20080208,17832,28,0.157021086
20080212,17782,-50,-0.281183219
20080213,18174,392,2.156927479
20080214,18468,294,1.59194282
20080215,18342,-126,-0.686947988
20080218,18207,-135,-0.74147306
20080219,18386,179,0.973566844
20080220,18397,11,0.059792357
20080221,18405,8,0.043466449
20080222,18298,-107,-0.584763362
20080225,18300,2,0.010928962
20080226,18692,392,2.097153863
20080227,18838,146,0.775029196
20080228,18718,-120,-0.641094134
20080229,18266,-452,-2.474542867
20080303,17598,-668,-3.795885896
20080304,17529,-69,-0.393633407
20080305,17397,-132,-0.758751509
20080306,17690,293,1.656302996
20080307,17278,-412,-2.384535247
20080310,17008,-270,-1.587488241
20080311,16611,-397,-2.389982542
20080312,17284,673,3.893774589
20080313,17159,-125,-0.728480681
20080314,17029,-130,-0.763403606
20080317,16233,-796,-4.90359145
20080318,15749,-484,-3.073210998
20080319,16757,1008,6.015396551
20080321,16469,-288,-1.748740057
20080324,16510,41,0.248334343
20080325,16841,331,1.965441482
20080326,17070,229,1.341534856
20080327,16860,-210,-1.245551601
20080328,16920,60,0.354609929
20080331,16938,18,0.106269926
20080401,16915,-23,-0.135973988
20080402,17726,811,4.575200271
20080403,17918,192,1.071548164
20080404,17960,42,0.233853007
20080407,17968,8,0.044523598
20080408,18130,162,0.893546608
20080409,18027,-103,-0.571365174
20080410,17744,-283,-1.59490532
20080411,17823,79,0.443247489
20080414,17413,-410,-2.354562683
20080415,17314,-99,-0.571791614
20080416,17511,197,1.125007138
20080417,17960,449,2.5
20080418,18039,79,0.437940019
20080421,18565,526,2.833288446
20080422,18415,-150,-0.814553353
20080423,18316,-99,-0.540511029
20080424,18386,70,0.380724464
20080425,18540,154,0.830636462
20080428,18733,193,1.030267442
20080430,18518,-215,-1.161032509
20080501,18537,19,0.102497707
20080502,18771,234,1.246603804
20080507,19034,263,1.381737943
20080508,18826,-208,-1.104854988
20080509,18716,-110,-0.587732421
20080512,18445,-271,-1.469232854
20080513,18791,346,1.841307009
20080514,18938,147,0.77621713
20080515,19103,165,0.86373868
20080516,19169,66,0.344305911
20080519,19185,16,0.083398488
20080520,19295,110,0.57009588
20080521,18968,-327,-1.723956137
20080522,18698,-270,-1.444004706
20080523,18938,240,1.267293273
20080526,18528,-410,-2.212867012
20080527,18544,16,0.086281277
20080528,18658,114,0.610997963
20080529,18879,221,1.17061285
20080530,19062,183,0.960025181
20080602,19034,-28,-0.14710518
20080603,18694,-340,-1.818765379
20080604,18757,63,0.335874607
20080605,18713,-44,-0.235130658
20080606,19097,384,2.010787035
20080609,18573,-524,-2.821299736
20080610,18771,198,1.054818603
20080611,18696,-75,-0.401155327
20080612,18388,-308,-1.675005438
20080613,18547,159,0.857281501
20080616,18763,216,1.151201833
20080617,18815,52,0.276375233
20080618,18782,-33,-0.175700138
20080619,18580,-202,-1.087190527
20080620,18567,-13,-0.070016696
20080623,18192,-375,-2.061345646
20080624,18257,65,0.356027825
20080625,18151,-106,-0.583989863
20080626,18349,198,1.079077879
20080627,17762,-587,-3.304808017
20080630,17626,-136,-0.771587428
20080701,17638,12,0.068034925
20080702,17501,-137,-0.782812411
20080703,17273,-228,-1.319979158
20080704,17363,90,0.518343604
20080707,17293,-70,-0.404788065
20080708,17332,39,0.225017309
20080709,17420,88,0.505166475
20080710,17276,-144,-0.833526279
20080711,17252,-24,-0.139114306
20080714,16979,-273,-1.607868543
20080715,16865,-114,-0.675956122
20080716,16391,-474,-2.891830883
20080717,16669,278,1.667766513
20080718,17158,489,2.849982515
20080722,17387,229,1.317075976
20080723,17538,151,0.86098757
20080724,17754,216,1.216627239
20080725,17315,-439,-2.535373953
20080728,17435,120,0.68827072
20080729,17121,-314,-1.834005023
20080730,17372,251,1.444853788
20080731,17660,288,1.630804077
20080801,17477,-183,-1.047090462
20080804,17283,-194,-1.122490308
20080805,17209,-74,-0.430007554
20080806,17583,374,2.127054541
20080807,17849,266,1.490279567
20080808,17628,-221,-1.253687316
20080811,17792,164,0.92176259
20080812,17951,159,0.885744527
20080813,17620,-331,-1.878547106
20080814,17510,-110,-0.62821245
20080815,17625,115,0.65248227
20080818,17696,71,0.401220615
20080819,17484,-212,-1.212537177
20080820,17247,-237,-1.374152026
20080821,17353,106,0.610845387
20080822,17219,-134,-0.778210117
20080825,17610,391,2.220329358
20080826,17253,-357,-2.069205356
20080827,17270,17,0.098436595
20080828,17436,166,0.952053223
20080829,17639,203,1.150858892
20080901,17374,-265,-1.525267641
20080902,17295,-79,-0.456779416
20080903,17285,-10,-0.05785363
20080904,17065,-220,-1.289188397
20080905,16266,-799,-4.912086561
20080908,16469,203,1.23261886
20080909,16627,158,0.950261623
20080910,16122,-505,-3.132365711
20080911,16147,25,0.154827522
20080912,16191,44,0.271755914
20080916,15340,-851,-5.547588005
20080917,15642,302,1.930699399
20080918,14919,-723,-4.846169314
20080919,15408,489,3.173676012
20080922,16507,1099,6.657781547
20080924,15676,-831,-5.301097219
20080925,15707,31,0.197364233
20080926,15985,278,1.739130435
20080929,15909,-76,-0.477717016
20080930,14254,-1655,-11.61077592
20081001,15063,809,5.370776074
20081002,14987,-76,-0.507106159
20081003,14274,-713,-4.995095979
20081006,14139,-135,-0.954805856
20081007,12951,-1188,-9.173036831
20081008,12511,-440,-3.516905123
20081009,11921,-590,-4.949249224
20081010,11186,-735,-6.570713392
20081014,12339,1153,9.344355296
20081015,12320,-19,-0.154220779
20081016,11131,-1189,-10.68187944
20081017,11348,217,1.91223123
20081020,11502,154,1.338897583
20081021,11988,486,4.054054054
20081022,11452,-536,-4.680405169
20081023,10429,-1023,-9.809185924
20081024,10443,14,0.134061094
20081027,9652,-791,-8.195192706
20081028,9196,-456,-4.958677686
20081029,10468,1272,12.1513183
20081030,10885,417,3.830960037
20081031,11043,158,1.430770624
20081104,11289,246,2.17911241
20081105,11937,648,5.428499623
20081106,11288,-649,-5.749468462
20081107,10506,-782,-7.443365696
20081110,11071,565,5.103423358
20081111,10765,-306,-2.842545286
20081112,10399,-366,-3.519569189
20081113,9708,-691,-7.117840956
20081114,10317,609,5.902878744
20081117,9960,-357,-3.584337349
20081118,9721,-239,-2.458594795
20081119,9802,81,0.826361967
20081120,9206,-596,-6.47403867
20081121,8492,-714,-8.40791333
20081125,9723,1231,12.66070143
20081126,9679,-44,-0.454592417
20081127,9898,219,2.212568196
20081128,10010,112,1.118881119
20081201,10067,57,0.566206417
20081202,9122,-945,-10.35957027
20081203,9301,179,1.924524245
20081204,9478,177,1.867482591
20081205,9232,-246,-2.664644714
20081208,9328,96,1.02915952
20081209,9863,535,5.424313089
20081210,9729,-134,-1.377325522
20081211,9843,114,1.158183481
20081212,9627,-216,-2.243689623
20081215,9552,-75,-0.785175879
20081216,9469,-83,-0.876544514
20081217,9731,262,2.692426267
20081218,9590,-141,-1.470281543
20081219,9675,85,0.878552972
20081222,9630,-45,-0.46728972
20081224,9458,-172,-1.818566293
20081225,9465,7,0.073956683
20081226,9504,39,0.410353535
20081229,9547,43,0.450403268
20081230,9600,53,0.552083333
20090105,10310,710,6.886517944
20090106,10407,97,0.932064956
20090107,10601,194,1.830016036
20090108,10248,-353,-3.444574551
20090109,10125,-123,-1.214814815
20090113,9456,-669,-7.074873096
20090114,9371,-85,-0.907053676
20090115,9029,-342,-3.787794883
20090116,9075,46,0.506887052
20090119,9293,218,2.345851716
20090120,9094,-199,-2.188255993
20090121,8643,-451,-5.218095569
20090122,8767,124,1.41439489
20090123,8686,-81,-0.932535114
20090126,8650,-36,-0.416184971
20090127,8894,244,2.743422532
20090128,8932,38,0.425436632
20090129,9357,425,4.542054077
20090130,8976,-381,-4.244652406
20090202,8844,-132,-1.492537313
20090203,8737,-107,-1.224676662
20090204,8904,167,1.875561545
20090205,8914,10,0.112183083
20090206,9156,242,2.643075579
20090209,9528,372,3.904282116
20090210,9472,-56,-0.591216216
20090212,9024,-448,-4.964539007
20090213,9035,11,0.121748755
20090216,9062,27,0.297947473
20090217,9039,-23,-0.254452926
20090218,8692,-347,-3.992176714
20090219,8806,114,1.294571883
20090220,8811,5,0.056747248
20090223,8566,-245,-2.860144758
20090224,8438,-128,-1.516947144
20090225,8867,429,4.838163979
20090226,8849,-18,-0.203412815
20090227,8869,20,0.225504566
20090302,8604,-265,-3.079962808
20090303,8189,-415,-5.067773843
20090304,8182,-7,-0.085553654
20090305,8526,344,4.034717335
20090306,8134,-392,-4.819277108
20090309,8093,-41,-0.506610651
20090310,8081,-12,-0.148496473
20090311,8526,445,5.219329111
20090312,8453,-73,-0.863598722
20090313,8736,283,3.239468864
20090316,8877,141,1.588374451
20090317,8974,97,1.080900379
20090318,9168,194,2.116055846
20090319,9145,-23,-0.251503554
20090323,9045,-100,-1.105583195
20090324,9712,667,6.867792422
20090325,9568,-144,-1.505016722
20090326,9635,67,0.695381422
20090327,9875,240,2.430379747
20090330,9592,-283,-2.950375313
20090331,9250,-342,-3.697297297
20090401,9488,238,2.508431703
20090402,9631,143,1.484788703
20090403,10168,537,5.281274587
20090406,10310,142,1.377303589
20090407,10167,-143,-1.406511262
20090408,9966,-201,-2.016857315
20090409,9963,-3,-0.030111412
20090410,10335,372,3.599419448
20090413,10308,-27,-0.26193248
20090414,10387,79,0.760566092
20090415,10148,-239,-2.355143871
20090416,10280,132,1.284046693
20090417,10444,164,1.570279586
20090420,10429,-15,-0.143829706
20090421,9885,-544,-5.50328781
20090422,10070,185,1.83714002
20090423,9989,-81,-0.810891981
20090424,10100,111,1.099009901
20090427,10220,120,1.174168297
20090428,10078,-142,-1.409009724
20090430,10423,345,3.309987528
20090501,10608,185,1.743966817
20090507,11130,522,4.690026954
20090508,11117,-13,-0.116938023
20090511,11344,227,2.001057828
20090512,11005,-339,-3.080417992
20090513,10846,-159,-1.465978241
20090514,10478,-368,-3.512120634
20090515,10633,155,1.457725948
20090518,10389,-244,-2.348637982
20090519,10853,464,4.275315581
20090520,10931,78,0.71356692
20090521,10820,-111,-1.025878004
20090522,10640,-180,-1.691729323
20090525,10688,48,0.449101796
20090526,10730,42,0.391425909
20090527,10971,241,2.196700392
20090528,10939,-32,-0.29253131
20090529,11089,150,1.352691857
20090601,11082,-7,-0.063165494
20090602,11541,459,3.977125032
20090603,11534,-7,-0.060690134
20090604,11361,-173,-1.522753279
20090605,11488,127,1.105501393
20090608,11674,186,1.593284221
20090609,11593,-81,-0.69869749
20090610,11536,-57,-0.494105409
20090611,11691,155,1.325806176
20090612,11764,73,0.620537232
20090615,11751,-13,-0.110628883
20090616,11300,-451,-3.991150442
20090617,11121,-179,-1.609567485
20090618,10963,-158,-1.441211347
20090619,11139,176,1.580034114
20090622,11161,22,0.197114954
20090623,10717,-444,-4.142950453
20090624,10777,60,0.556741208
20090625,10943,166,1.516951476
20090626,11064,121,1.093637021
20090629,11018,-46,-0.417498639
20090630,11243,225,2.001245219
20090701,11160,-83,-0.743727599
20090702,11312,152,1.343705799
20090703,10885,-427,-3.922829582
20090706,10872,-13,-0.119573216
20090707,10768,-104,-0.965824666
20090708,10490,-278,-2.650142993
20090709,10259,-231,-2.25168145
20090710,10362,103,0.994016599
20090713,10267,-95,-0.925294633
20090714,10511,244,2.321377604
20090715,10681,170,1.591611272
20090716,11095,414,3.731410545
20090717,11122,27,0.242762093
20090721,11355,233,2.051959489
20090722,11339,-16,-0.141105918
20090723,11383,44,0.386541334
20090724,11754,371,3.156372299
20090727,11795,41,0.347604917
20090728,11874,79,0.665319185
20090729,11753,-121,-1.029524377
20090730,11768,15,0.12746431
20090731,12015,247,2.055763629
20090803,11999,-16,-0.133344445
20090804,12281,282,2.296229949
20090805,12311,30,0.24368451
20090806,12228,-83,-0.678770036
20090807,12246,18,0.146986771
20090810,12549,303,2.414535023
20090811,12434,-115,-0.924883384
20090812,12174,-260,-2.135699031
20090813,12333,159,1.289224033
20090814,12386,53,0.427902471
20090817,12130,-256,-2.110469909
20090818,11856,-274,-2.311066127
20090819,11999,143,1.19176598
20090820,11999,0,0
20090821,12116,117,0.965665236
20090824,12448,332,2.667095116
20090825,12422,-26,-0.20930607
20090826,12428,6,0.048278082
20090827,12364,-64,-0.517631834
20090828,12399,35,0.282280829
20090831,12283,-116,-0.944394692
20090901,12222,-61,-0.499099984
20090902,11925,-297,-2.490566038
20090903,11811,-114,-0.96520193
20090904,11959,148,1.237561669
20090907,12195,236,1.935219352
20090908,12253,58,0.473353464
20090909,12321,68,0.551903255
20090910,12404,83,0.669138987
20090911,12419,15,0.120782672
20090914,12292,-127,-1.03319232
20090915,12407,115,0.926896107
20090916,12440,33,0.265273312
20090917,12672,232,1.830808081
20090918,12702,30,0.236183278
20090924,12657,-45,-0.355534487
20090925,12371,-286,-2.311858378
20090928,12053,-318,-2.638347299
20090929,12433,380,3.056382209
20090930,12440,7,0.056270096
20091001,12374,-66,-0.533376434
20091002,12019,-355,-2.95365671
20091005,11964,-55,-0.459712471
20091006,12048,84,0.697211155
20091007,12212,164,1.342941369
20091008,12190,-22,-0.1804758
20091009,12365,175,1.415285079
20091013,12608,243,1.927347716
20091014,12562,-46,-0.366183729
20091015,12818,256,1.99719145
20091016,13027,209,1.604360175
20091019,12895,-132,-1.023652579
20091020,13052,157,1.202880785
20091021,12984,-68,-0.523721503
20091022,13014,30,0.230520977
20091023,13098,84,0.641319285
20091026,13039,-59,-0.452488688
20091027,12846,-193,-1.502413203
20091028,12713,-133,-1.046173209
20091029,12274,-439,-3.576666124
20091030,12677,403,3.178985564
20091102,12172,-505,-4.14886625
20091104,12186,14,0.114885935
20091105,12399,213,1.717880474
20091106,12565,166,1.321130123
20091109,12523,-42,-0.335382895
20091110,12838,315,2.453653217
20091111,12774,-64,-0.501017692
20091112,12907,133,1.030448594
20091113,12837,-70,-0.545298746
20091116,12784,-53,-0.414580726
20091117,12951,167,1.289475716
