date,price,diff,rate
2009/6/2,10590,122,1.152030217
2009/6/3,10599,9,0.084913671
2009/6/4,10627,28,0.263479816
2009/6/5,10626,-1,-0.009410879
2009/6/8,10671,45,0.421703683
2009/6/9,10646,-25,-0.234829983
2009/6/10,10609,-37,-0.348760486
2009/6/11,10675,66,0.618266979
2009/6/12,10680,5,0.046816479
2009/6/15,10692,12,0.112233446
2009/6/16,10528,-164,-1.55775076
2009/6/17,10478,-50,-0.477190303
2009/6/18,10466,-12,-0.114656985
2009/6/19,10512,46,0.437595129
2009/6/22,10484,-28,-0.267073636
2009/6/23,10394,-90,-0.865884164
2009/6/24,10506,112,1.066057491
2009/6/25,10513,7,0.066584229
2009/6/26,10557,44,0.416785072
2009/6/29,10536,-21,-0.199316629
2009/6/30,10670,134,1.255857545
2009/7/1,10655,-15,-0.140778977
2009/7/2,10724,69,0.643416636
2009/7/3,10595,-129,-1.217555451
2009/7/6,10594,-1,-0.009439305
2009/7/7,10556,-38,-0.359984843
2009/7/8,10417,-139,-1.334357301
2009/7/9,10276,-141,-1.372129233
2009/7/10,10320,44,0.426356589
2009/7/13,10311,-9,-0.087285423
2009/7/14,10346,35,0.338294993
2009/7/15,10388,42,0.404312668
2009/7/16,10475,87,0.830548926
2009/7/17,10444,-31,-0.296821141
2009/7/21,10507,63,0.599600266
2009/7/22,10467,-40,-0.382153435
2009/7/23,10495,28,0.266793711
2009/7/24,10561,66,0.62494082
2009/7/27,10583,22,0.207880563
2009/7/28,10610,27,0.254476909
2009/7/29,10566,-44,-0.416430059
2009/7/30,10582,16,0.151200151
2009/7/31,10650,68,0.638497653
2009/8/3,10727,77,0.71781486
2009/8/4,10823,96,0.886999908
2009/8/5,10827,4,0.036944675
2009/8/6,10785,-42,-0.389429764
2009/8/7,10823,38,0.35110413
2009/8/10,10895,72,0.660853603
2009/8/11,10849,-46,-0.424002212
2009/8/12,10774,-75,-0.69612029
2009/8/13,10810,36,0.333024977
2009/8/14,10799,-11,-0.101861283
2009/8/17,10678,-121,-1.133171006
2009/8/18,10691,13,0.121597605
2009/8/19,10714,23,0.214672391
2009/8/20,10709,-5,-0.0466897
2009/8/21,10708,-1,-0.009338812
2009/8/24,10794,86,0.796738929
2009/8/25,10719,-75,-0.699692135
2009/8/26,10719,0,0
2009/8/27,10680,-39,-0.365168539
2009/8/28,10727,47,0.438146733
2009/8/31,10581,-146,-1.379831774
2009/9/1,10626,45,0.423489554
2009/9/2,10545,-81,-0.768136558
2009/9/3,10509,-36,-0.342563517
2009/9/4,10557,48,0.454674623
2009/9/7,10629,72,0.677392041
2009/9/8,10617,-12,-0.113026279
2009/9/9,10616,-1,-0.009419744
2009/9/10,10606,-10,-0.094286253
2009/9/11,10598,-8,-0.075485941
2009/9/14,10488,-110,-1.048817696
2009/9/15,10569,81,0.766392279
2009/9/16,10553,-16,-0.151615654
2009/9/17,10583,30,0.283473495
2009/9/18,10604,21,0.198038476
2009/9/24,10605,1,0.009429514
2009/9/25,10508,-97,-0.923106205
2009/9/28,10313,-195,-1.890817415
2009/9/29,10462,149,1.424201873
2009/9/30,10474,12,0.11456941
2009/10/1,10453,-21,-0.200899263
2009/10/2,10379,-74,-0.712978129
2009/10/5,10472,93,0.888082506
2009/10/6,10448,-24,-0.229709035
2009/10/7,10406,-42,-0.4036133
2009/10/8,10390,-16,-0.153994225
2009/10/9,10433,43,0.412153743
2009/10/13,10505,72,0.685387911
2009/10/14,10540,35,0.332068311
2009/10/15,10542,2,0.018971732
2009/10/16,10670,128,1.199625117
2009/10/19,10640,-30,-0.281954887
2009/10/20,10671,31,0.290506982
2009/10/21,10697,26,0.243058802
2009/10/22,10744,47,0.437453462
2009/10/23,10804,60,0.55534987
2009/10/26,10818,14,0.12941394
2009/10/27,10748,-70,-0.65128396
2009/10/28,10709,-39,-0.364179662
2009/10/29,10558,-151,-1.430195113
2009/10/30,10699,141,1.317880176
2009/11/2,10538,-161,-1.527804137
2009/11/4,10510,-28,-0.26641294
2009/11/5,10603,93,0.877110252
2009/11/6,10610,7,0.065975495
2009/11/9,10550,-60,-0.568720379
2009/11/10,10626,76,0.715226802
2009/11/11,10596,-30,-0.283125708
2009/11/12,10651,55,0.516383438
2009/11/13,10633,-18,-0.169284304
2009/11/16,10562,-71,-0.67222117
2009/11/17,10581,19,0.179567149
2009/11/18,10572,-9,-0.085130533
2009/11/19,10588,16,0.151114469
2009/11/20,10553,-35,-0.331659244
2009/11/24,10522,-31,-0.294620795
2009/11/25,10511,-11,-0.104652269
2009/11/26,10444,-67,-0.64151666
2009/11/27,10260,-184,-1.79337232
2009/11/30,10344,84,0.812064965
2009/12/1,10314,-30,-0.290866783
2009/12/2,10404,90,0.865051903
2009/12/3,10508,104,0.989722116
2009/12/4,10509,1,0.009515653
2009/12/7,10652,143,1.342470897
2009/12/8,10539,-113,-1.072207989
2009/12/9,10408,-131,-1.258647194
2009/12/10,10382,-26,-0.250433442
2009/12/11,10369,-13,-0.12537371
2009/12/14,10374,5,0.048197417
2009/12/15,10366,-8,-0.077175381
2009/12/16,10405,39,0.374819798
2009/12/17,10453,48,0.459198316
2009/12/18,10328,-125,-1.210302091
2009/12/21,10475,147,1.403341289
2009/12/22,10469,-6,-0.057312064
2009/12/24,10528,59,0.560410334
2009/12/25,10514,-14,-0.133155792
2009/12/28,10536,22,0.208807897
2009/12/29,10519,-17,-0.161612321
2009/12/30,10538,19,0.180299867
2010/1/4,10625,87,0.818823529
2010/1/5,10619,-6,-0.056502496
2010/1/6,10514,-105,-0.998668442
2010/1/7,10627,113,1.063329256
2010/1/8,10693,66,0.617226223
2010/1/12,10673,-20,-0.187388738
2010/1/13,10571,-102,-0.964903983
2010/1/14,10602,31,0.292397661
2010/1/15,10582,-20,-0.189000189
2010/1/18,10482,-100,-0.954016409
2010/1/19,10518,36,0.342270394
2010/1/20,10499,-19,-0.180969616
2010/1/21,10453,-46,-0.440065053
2010/1/22,10329,-124,-1.200503437
2010/1/25,10314,-15,-0.145433392
2010/1/26,10381,67,0.645409883
2010/1/27,10245,-136,-1.327476818
2010/1/28,10291,46,0.446992518
2010/1/29,10183,-108,-1.060591181
2010/2/1,10243,60,0.585765889
2010/2/2,10332,89,0.861401471
2010/2/3,10311,-21,-0.203665988
2010/2/4,10300,-11,-0.106796117
2010/2/5,10103,-197,-1.949915867
2010/2/8,10065,-38,-0.377545951
2010/2/9,10040,-25,-0.249003984
2010/2/10,10171,131,1.287975617
2010/2/12,10092,-79,-0.782798256
2010/2/15,10123,31,0.30623333
2010/2/16,10106,-17,-0.168216901
2010/2/17,10210,104,1.018609207
2010/2/18,10206,-4,-0.039192632
2010/2/19,10227,21,0.205338809
2010/2/22,10278,51,0.496205487
2010/2/23,10206,-72,-0.705467372
2010/2/24,10101,-105,-1.03950104
2010/2/25,10110,9,0.089020772
2010/2/26,10036,-74,-0.737345556
2010/3/1,10045,9,0.089596814
2010/3/2,10026,-19,-0.189507281
2010/3/3,10000,-26,-0.26
2010/3/4,10008,8,0.079936051
2010/3/5,10064,56,0.556438792
2010/3/8,10205,141,1.381675649
2010/3/9,10150,-55,-0.541871921
2010/3/10,10131,-19,-0.187543184
2010/3/11,10189,58,0.569241339
2010/3/12,10220,31,0.30332681
2010/3/15,10283,63,0.612661675
2010/3/16,10187,-96,-0.94237754
2010/3/17,10275,88,0.856447689
2010/3/18,10270,-5,-0.048685492
2010/3/19,10226,-44,-0.430275768
2010/3/23,10170,-56,-0.550639135
2010/3/24,10166,-4,-0.039346842
2010/3/25,10227,61,0.59646035
2010/3/26,10261,34,0.33135172
2010/3/29,10328,67,0.648721921
2010/3/30,10324,-4,-0.038744673
2010/3/31,10408,84,0.807071483
2010/4/1,10520,112,1.064638783
2010/4/2,10590,70,0.661000944
2010/4/5,10627,37,0.348169756
2010/4/6,10568,-59,-0.558289175
2010/4/7,10463,-105,-1.003536271
2010/4/8,10427,-36,-0.345257505
2010/4/9,10466,39,0.3726352
2010/4/12,10512,46,0.437595129
2010/4/13,10486,-26,-0.247949647
2010/4/14,10572,86,0.813469542
2010/4/15,10575,3,0.028368794
2010/4/16,10472,-103,-0.983575248
2010/4/19,10365,-107,-1.032320309
2010/4/20,10428,63,0.604142693
2010/4/21,10446,18,0.172314762
2010/4/22,10426,-20,-0.191828122
2010/4/23,10395,-31,-0.298220298
2010/4/26,10540,145,1.375711575
2010/4/27,10479,-61,-0.582116614
2010/4/28,10323,-156,-1.511188608
2010/4/30,10468,145,1.385173863
2010/5/6,10294,-174,-1.690305032
2010/5/7,9970,-324,-3.249749248
2010/5/10,10129,159,1.569750222
2010/5/11,10218,89,0.87101194
2010/5/12,10159,-59,-0.580765823
2010/5/13,10197,38,0.372658625
2010/5/14,10113,-84,-0.830614061
2010/5/17,10006,-107,-1.069358385
2010/5/18,10031,25,0.249227395
2010/5/19,9875,-156,-1.579746835
2010/5/20,9986,111,1.111556179
2010/5/21,9861,-125,-1.267619917
2010/5/24,9893,32,0.323461033
2010/5/25,9821,-72,-0.7331229
2010/5/26,9843,22,0.223509093
2010/5/27,9748,-95,-0.974558884
2010/5/28,9911,163,1.644637272
2010/5/31,9915,4,0.040342915
2010/6/1,9864,-51,-0.51703163
2010/6/2,9907,43,0.43403654
2010/6/3,9991,84,0.840756681
2010/6/4,9995,4,0.04002001
2010/6/7,9733,-262,-2.691873009
2010/6/8,9800,67,0.683673469
2010/6/9,9778,-22,-0.224994886
2010/6/10,9785,7,0.071538068
2010/6/11,9892,107,1.081682167
2010/6/14,9954,62,0.62286518
2010/6/15,9947,-7,-0.070372977
2010/6/16,9962,15,0.150572174
2010/6/17,9904,-58,-0.585621971
2010/6/18,9922,18,0.181415037
2010/6/21,9908,-14,-0.14129996
2010/6/22,9914,6,0.060520476
2010/6/23,9856,-58,-0.588474026
2010/6/24,9836,-20,-0.203334689
2010/6/25,9803,-33,-0.336631643
2010/6/28,9804,1,0.010199918
2010/6/29,9784,-20,-0.204415372
2010/6/30,9655,-129,-1.336095287
2010/7/1,9667,12,0.124133651
2010/7/2,9733,66,0.678105415
2010/7/5,9739,6,0.061607968
2010/7/6,9679,-60,-0.61989875
2010/7/7,9751,72,0.738385807
2010/7/8,9814,63,0.641940086
2010/7/9,9864,50,0.506893755
2010/7/12,9893,29,0.293136561
2010/7/13,9875,-18,-0.182278481
2010/7/14,9919,44,0.443593104
2010/7/15,9843,-76,-0.77212232
2010/7/16,9852,9,0.09135201
2010/7/20,9798,-54,-0.551132884
2010/7/21,9839,41,0.416709015
2010/7/22,9719,-120,-1.234694927
2010/7/23,9834,115,1.169412243
2010/7/26,9892,58,0.58633239
2010/7/27,9826,-66,-0.67168736
2010/7/28,9901,75,0.757499243
2010/7/29,9877,-24,-0.242988762
2010/7/30,9846,-31,-0.31484867
2010/8/2,9897,51,0.515307669
2010/8/3,9913,16,0.161404217
2010/8/4,9856,-57,-0.578327922
2010/8/5,9919,63,0.635144672
2010/8/6,9901,-18,-0.181799818
2010/8/9,9911,10,0.100897992
2010/8/10,9928,17,0.171232877
2010/8/11,9822,-106,-1.079209937
2010/8/12,9746,-76,-0.7798071
2010/8/13,9836,90,0.9150061
2010/8/16,9771,-65,-0.665233855
2010/8/17,9773,2,0.020464545
2010/8/18,9817,44,0.448202098
2010/8/19,9829,12,0.1220877
2010/8/20,9813,-16,-0.163049017
2010/8/23,9792,-21,-0.214460784
2010/8/24,9720,-72,-0.740740741
2010/8/25,9677,-43,-0.444352589
2010/8/26,9723,46,0.473105009
2010/8/27,9711,-12,-0.123571208
2010/8/30,9858,147,1.49117468
2010/8/31,9705,-153,-1.576506955
2010/9/1,9693,-12,-0.123800681
2010/9/2,9724,31,0.318798848
2010/9/3,9698,-26,-0.268096515
2010/9/6,9700,2,0.020618557
2010/9/7,9651,-49,-0.507719407
2010/9/8,9605,-46,-0.478917231
2010/9/9,9613,8,0.083220639
2010/9/10,9591,-22,-0.229381712
2010/9/13,9605,14,0.145757418
2010/9/14,9545,-60,-0.628601362
2010/9/15,9798,253,2.582159624
2010/9/16,9862,64,0.648955587
2010/9/17,9882,20,0.202388181
2010/9/21,9872,-10,-0.101296596
2010/9/22,9896,24,0.242522231
2010/9/24,9901,5,0.05049995
2010/9/27,9919,18,0.181469906
2010/9/28,9943,24,0.241375842
2010/9/29,9960,17,0.170682731
2010/9/30,9956,-4,-0.040176778
2010/10/1,9925,-31,-0.312342569
2010/10/4,9952,27,0.271302251
2010/10/5,9955,3,0.03013561
2010/10/6,9975,20,0.200501253
2010/10/7,10005,30,0.299850075
2010/10/8,9928,-77,-0.775584206
2010/10/12,9902,-26,-0.262573218
2010/10/13,9871,-31,-0.314051261
2010/10/14,9878,7,0.070864547
2010/10/15,9860,-18,-0.182555781
2010/10/18,9765,-95,-0.972862263
2010/10/19,9782,17,0.173788591
2010/10/20,9698,-84,-0.866157971
2010/10/21,9745,47,0.482298615
2010/10/22,9724,-21,-0.21596051
2010/10/25,9746,22,0.225733634
2010/10/26,9693,-53,-0.546786341
2010/10/27,9714,21,0.216182829
2010/10/28,9690,-24,-0.247678019
2010/10/29,9649,-41,-0.424914499
2010/11/1,9652,3,0.031081641
2010/11/2,9655,3,0.031071983
2010/11/4,9798,143,1.459481527
2010/11/5,9829,31,0.315393224
2010/11/8,9795,-34,-0.347115875
2010/11/9,9706,-89,-0.916958582
2010/11/10,9713,7,0.072068362
2010/11/11,9760,47,0.481557377
2010/11/12,9733,-27,-0.277406761
2010/11/15,9732,-1,-0.01027538
2010/11/16,9731,-1,-0.010276436
2010/11/17,9701,-30,-0.309246469
2010/11/18,9721,20,0.20574015
2010/11/19,9771,50,0.51171835
2010/11/22,9798,27,0.275566442
2010/11/24,9690,-108,-1.114551084
2010/11/25,9622,-68,-0.706713781
2010/11/26,9652,30,0.310816411
2010/11/29,9645,-7,-0.072576464
2010/11/30,9621,-24,-0.249454319
2010/12/1,9524,-97,-1.01847963
2010/12/2,9590,66,0.688216893
2010/12/3,9578,-12,-0.125287116
2010/12/6,9543,-35,-0.366760977
2010/12/7,9494,-49,-0.516115441
2010/12/8,9542,48,0.503039195
2010/12/9,9556,14,0.146504814
2010/12/10,9536,-20,-0.209731544
2010/12/13,9530,-6,-0.062959077
2010/12/14,9547,17,0.178066408
2010/12/15,9529,-18,-0.188897051
2010/12/16,9511,-18,-0.189254547
2010/12/17,9504,-7,-0.073653199
2010/12/20,9493,-11,-0.115874855
2010/12/21,9465,-28,-0.29582673
2010/12/22,9476,11,0.116082735
2010/12/24,9391,-85,-0.905121925
2010/12/27,9360,-31,-0.331196581
2010/12/28,9388,28,0.298253089
2010/12/29,9276,-112,-1.20741699
2010/12/30,9251,-25,-0.270241055
2011/1/4,9347,96,1.027067508
2011/1/5,9373,26,0.27739251
2011/1/6,9438,65,0.688705234
2011/1/7,9380,-58,-0.618336887
2011/1/11,9331,-49,-0.525131283
2011/1/12,9390,59,0.628328009
2011/1/13,9410,20,0.212539851
2011/1/14,9465,55,0.58108822
2011/1/17,9490,25,0.263435195
2011/1/18,9432,-58,-0.614927905
2011/1/19,9438,6,0.063572791
2011/1/20,9414,-24,-0.254939452
2011/1/21,9486,72,0.759013283
2011/1/24,9505,19,0.199894792
2011/1/25,9523,18,0.189016066
2011/1/26,9488,-35,-0.368887015
2011/1/27,9454,-34,-0.359636133
2011/1/28,9543,89,0.932620769
2011/1/31,9436,-107,-1.133955066
2011/2/1,9477,41,0.432626359
2011/2/2,9443,-34,-0.360055067
2011/2/3,9457,14,0.14803849
2011/2/4,9388,-69,-0.734980827
2011/2/7,9421,33,0.350281286
2011/2/8,9421,0,0
2011/2/9,9404,-17,-0.180774139
2011/2/10,9455,51,0.539397144
2011/2/14,9480,25,0.26371308
2011/2/15,9483,3,0.031635558
2011/2/16,9538,55,0.576640805
2011/2/17,9557,19,0.198807157
2011/2/18,9571,14,0.146275206
2011/2/21,9556,-15,-0.156969443
2011/2/22,9531,-25,-0.262301962
2011/2/23,9561,30,0.31377471
2011/2/24,9526,-35,-0.367415494
2011/2/25,9501,-25,-0.263130197
2011/2/28,9445,-56,-0.5929063
2011/3/1,9521,76,0.798235479
2011/3/2,9502,-19,-0.199957904
2011/3/3,9516,14,0.147120639
2011/3/4,9546,30,0.314267756
2011/3/7,9585,39,0.406885759
2011/3/8,9563,-22,-0.230053331
2011/3/9,9587,24,0.250339001
2011/3/10,9607,20,0.208181534
2011/3/11,9603,-4,-0.04165365
2011/3/14,9566,-37,-0.386786536
2011/3/15,9582,16,0.166979754
2011/3/16,9511,-71,-0.746504048
2011/3/17,9303,-208,-2.235837902
2011/3/18,9555,252,2.637362637
2011/3/22,9574,19,0.198454147
2011/3/23,9545,-29,-0.303823992
2011/3/24,9519,-26,-0.273137935
2011/3/25,9529,10,0.104942806
2011/3/28,9525,-4,-0.041994751
2011/3/29,9544,19,0.199077955
2011/3/30,9636,92,0.95475301
2011/3/31,9740,104,1.067761807
2011/4/1,9773,33,0.337664995
2011/4/4,9879,106,1.072983095
2011/4/5,9905,26,0.26249369
2011/4/6,10007,102,1.019286499
2011/4/7,10055,48,0.477374441
2011/4/8,10026,-29,-0.289247955
2011/4/11,10035,9,0.089686099
2011/4/12,9948,-87,-0.874547648
2011/4/13,9962,14,0.140534029
2011/4/14,9917,-45,-0.45376626
2011/4/15,9936,19,0.191223833
2011/4/18,9854,-82,-0.832149381
2011/4/19,9770,-84,-0.859774821
2011/4/20,9844,74,0.75172694
2011/4/21,9834,-10,-0.101688021
2011/4/22,9779,-55,-0.562429696
2011/4/25,9839,60,0.609818071
2011/4/26,9768,-71,-0.726863227
2011/4/27,9804,36,0.367197062
2011/4/28,9918,114,1.149425287
2011/5/2,9861,-57,-0.578034682
2011/5/6,9686,-175,-1.806731365
2011/5/9,9673,-13,-0.134394707
2011/5/10,9622,-51,-0.530035336
2011/5/11,9714,92,0.947086679
2011/5/12,9688,-26,-0.268373245
2011/5/13,9669,-19,-0.196504292
2011/5/16,9610,-59,-0.613943809
2011/5/17,9653,43,0.445457371
2011/5/18,9745,92,0.944073884
2011/5/19,9763,18,0.184369559
2011/5/20,9785,22,0.224833929
2011/5/23,9747,-38,-0.389863548
2011/5/24,9726,-21,-0.215916101
2011/5/25,9764,38,0.38918476
2011/5/26,9788,24,0.245198202
2011/5/27,9734,-54,-0.554756524
2011/5/30,9751,17,0.174341093
2011/5/31,9776,25,0.255728314
2011/6/1,9860,84,0.851926978
2011/6/2,9810,-50,-0.509683996
2011/6/3,9824,14,0.142508143
2011/6/6,9805,-19,-0.193778684
2011/6/7,9775,-30,-0.306905371
2011/6/8,9780,5,0.051124744
2011/6/9,9758,-22,-0.225456036
2011/6/10,9763,5,0.051213766
2011/6/13,9728,-35,-0.359786184
2011/6/14,9710,-18,-0.185375901
2011/6/15,9743,33,0.338704711
2011/6/16,9723,-20,-0.20569783
2011/6/17,9704,-19,-0.195795548
2011/6/20,9661,-43,-0.4450885
2011/6/21,9677,16,0.165340498
2011/6/22,9695,18,0.185662713
2011/6/23,9693,-2,-0.020633447
2011/6/24,9705,12,0.123647604
2011/6/27,9688,-17,-0.175474814
2011/6/28,9715,27,0.277920741
2011/6/29,9739,24,0.246431872
2011/6/30,9740,1,0.01026694
2011/7/1,9749,9,0.092317161
2011/7/4,9771,22,0.225156074
2011/7/5,9773,2,0.020464545
2011/7/6,9764,-9,-0.092175338
2011/7/7,9731,-33,-0.339122392
2011/7/8,9760,29,0.297131148
2011/7/11,9677,-83,-0.857703834
2011/7/12,9563,-114,-1.192094531
2011/7/13,9483,-80,-0.84361489
2011/7/14,9474,-9,-0.094996833
2011/7/15,9485,11,0.115972588
2011/7/19,9451,-34,-0.359750291
2011/7/20,9515,64,0.672622176
2011/7/21,9486,-29,-0.305713683
2011/7/22,9515,29,0.304781923
2011/7/25,9503,-12,-0.126275913
2011/7/26,9474,-29,-0.306100908
2011/7/27,9497,23,0.242181742
2011/7/28,9462,-35,-0.369900655
2011/7/29,9431,-31,-0.328703213
2011/8/1,9510,79,0.830704522
2011/8/2,9429,-81,-0.859051861
2011/8/3,9395,-34,-0.361894625
2011/8/4,9663,268,2.773465797
2011/8/5,9617,-46,-0.478319642
2011/8/8,9580,-37,-0.386221294
2011/8/9,9540,-40,-0.419287212
2011/8/10,9573,33,0.344719524
2011/8/11,9550,-23,-0.240837696
2011/8/12,9507,-43,-0.452298307
2011/8/15,9564,57,0.595984944
2011/8/16,9591,27,0.281513919
2011/8/17,9571,-20,-0.208964581
2011/8/18,9626,55,0.571369208
2011/8/19,9654,28,0.290035219
2011/8/22,9655,1,0.010357328
2011/8/23,9661,6,0.062105372
2011/8/24,9672,11,0.113730356
2011/8/25,9630,-42,-0.436137072
2011/8/26,9700,70,0.721649485
2011/8/29,9650,-50,-0.518134715
2011/8/30,9663,13,0.134533789
2011/8/31,9635,-28,-0.290607161
2011/9/1,9611,-24,-0.24971387
2011/9/2,9604,-7,-0.072886297
2011/9/5,9579,-25,-0.260987577
2011/9/6,9570,-9,-0.094043887
2011/9/7,9610,40,0.416233091
2011/9/8,9619,9,0.09356482
2011/9/9,9618,-1,-0.010397172
2011/9/12,9521,-97,-1.018800546
2011/9/13,9472,-49,-0.517314189
2011/9/14,9431,-41,-0.434736507
2011/9/15,9403,-28,-0.297777305
2011/9/16,9428,25,0.265167586
2011/9/20,9392,-36,-0.38330494
2011/9/21,9360,-32,-0.341880342
2011/9/22,9361,1,0.010682619
2011/9/26,9343,-18,-0.192657605
2011/9/27,9288,-55,-0.592161929
2011/9/28,9309,21,0.225588141
2011/9/29,9281,-28,-0.301691628
2011/9/30,9340,59,0.631691649
2011/10/3,9350,10,0.106951872
2011/10/4,9283,-67,-0.721749434
2011/10/5,9326,43,0.46107656
2011/10/6,9315,-11,-0.118089104
2011/10/7,9302,-13,-0.139754891
2011/10/11,9354,52,0.555911909
2011/10/12,9312,-42,-0.451030928
2011/10/13,9406,94,0.999362109
2011/10/14,9378,-28,-0.298571124
2011/10/17,9437,59,0.625198686
2011/10/18,9376,-61,-0.65059727
2011/10/19,9359,-17,-0.181643338
2011/10/20,9365,6,0.06406834
2011/10/21,9354,-11,-0.11759675
2011/10/24,9319,-35,-0.375576779
2011/10/25,9318,-1,-0.010731917
2011/10/26,9346,28,0.299593409
2011/10/27,9372,26,0.277422108
2011/10/28,9380,8,0.085287846
2011/10/31,9577,197,2.05701159
2011/11/1,9605,28,0.291514836
2011/11/2,9593,-12,-0.125091212
2011/11/4,9576,-17,-0.177527151
2011/11/7,9592,16,0.166805671
2011/11/8,9569,-23,-0.240359494
2011/11/9,9543,-26,-0.272451011
2011/11/10,9443,-100,-1.058985492
2011/11/11,9408,-35,-0.37202381
2011/11/14,9445,37,0.391741662
2011/11/15,9379,-66,-0.703699755
2011/11/16,9288,-91,-0.979758829
2011/11/17,9259,-29,-0.31320877
2011/11/18,9273,14,0.150975952
2011/11/21,9287,14,0.150748358
2011/11/22,9287,0,0
2011/11/24,9221,-66,-0.71575751
2011/11/25,9215,-6,-0.065111232
2011/11/28,9208,-7,-0.076020851
2011/11/29,9306,98,1.053084032
2011/11/30,9324,18,0.193050193
2011/12/1,9322,-2,-0.021454623
2011/12/2,9391,69,0.734746033
2011/12/5,9422,31,0.329017194
2011/12/6,9429,7,0.07423905
2011/12/7,9415,-14,-0.148698885
2011/12/8,9431,16,0.169653271
2011/12/9,9390,-41,-0.436634718
2011/12/12,9380,-10,-0.106609808
2011/12/13,9371,-9,-0.096040977
2011/12/14,9335,-36,-0.38564542
2011/12/15,9351,16,0.171104695
2011/12/16,9363,12,0.12816405
2011/12/19,9391,28,0.298157811
2011/12/20,9416,25,0.265505523
2011/12/21,9430,14,0.148462354
2011/12/22,9413,-17,-0.180601296
2011/12/26,9384,-29,-0.309036658
2011/12/27,9400,16,0.170212766
2011/12/28,9394,-6,-0.063870556
2011/12/29,9368,-26,-0.277540564
2011/12/30,9370,2,0.021344717
2012/1/4,9255,-115,-1.242571583
2012/1/5,9212,-43,-0.466782458
2012/1/6,9195,-17,-0.184883089
2012/1/10,9158,-37,-0.404018345
2012/1/11,9158,0,0
2012/1/12,9181,23,0.250517373
2012/1/13,9228,47,0.509319463
2012/1/16,9197,-31,-0.337066435
2012/1/17,9222,25,0.27109087
2012/1/18,9236,14,0.151580771
2012/1/19,9261,25,0.26994925
2012/1/20,9322,61,0.654366016
2012/1/23,9279,-43,-0.463412006
2012/1/24,9317,38,0.407856606
2012/1/25,9414,97,1.030380285
2012/1/26,9456,42,0.444162437
2012/1/27,9442,-14,-0.148273671
2012/1/30,9434,-8,-0.084799661
2012/1/31,9386,-48,-0.511399957
2012/2/1,9352,-34,-0.363558597
2012/2/2,9398,46,0.489465844
2012/2/3,9404,6,0.063802637
2012/2/6,9395,-9,-0.095795636
2012/2/7,9422,27,0.286563362
2012/2/8,9487,65,0.685148097
2012/2/9,9494,7,0.073730777
2012/2/10,9571,77,0.804513635
2012/2/13,9565,-6,-0.062728698
2012/2/14,9526,-39,-0.409405837
2012/2/15,9648,122,1.264510779
2012/2/16,9597,-51,-0.531416068
2012/2/17,9683,86,0.888154498
2012/2/20,9798,115,1.17370892
2012/2/21,9815,17,0.173204279
2012/2/22,9818,3,0.030556121
2012/2/23,9898,80,0.80824409
2012/2/24,9915,17,0.171457388
2012/2/27,10115,200,1.977261493
2012/2/28,10003,-112,-1.119664101
2012/2/29,10082,79,0.783574688
2012/3/1,10100,18,0.178217822
2012/3/2,10123,23,0.227205374
2012/3/5,10131,8,0.078965551
2012/3/6,10115,-16,-0.158180919
2012/3/7,9968,-147,-1.474719101
2012/3/8,10054,86,0.855380943
2012/3/9,10144,90,0.887223975
2012/3/12,10157,13,0.127990548
2012/3/13,10185,28,0.274914089
2012/3/14,10233,48,0.469070654
2012/3/15,10246,13,0.126878782
2012/3/16,10211,-35,-0.342767604
2012/3/19,10232,21,0.205238468
2012/3/21,10269,37,0.360307722
2012/3/22,10237,-32,-0.31259158
2012/3/23,10140,-97,-0.956607495
2012/3/26,10196,56,0.549234994
2012/3/27,10249,53,0.517123622
2012/3/28,10259,10,0.097475387
2012/3/29,10223,-36,-0.352147119
2012/3/30,10175,-48,-0.471744472
2012/4/2,10304,129,1.251940994
2012/4/3,10136,-168,-1.657458564
2012/4/4,10197,61,0.598215161
2012/4/5,10097,-100,-0.990393186
2012/4/6,10074,-23,-0.228310502
2012/4/9,9993,-81,-0.810567397
2012/4/10,10058,65,0.64625174
2012/4/11,9911,-147,-1.483200484
2012/4/12,9959,48,0.481976102
2012/4/13,9998,39,0.390078016
2012/4/16,9933,-65,-0.654384375
2012/4/17,9915,-18,-0.181543116
2012/4/18,9989,74,0.740814896
2012/4/19,10038,49,0.488145049
2012/4/20,10070,32,0.317775571
2012/4/23,10059,-11,-0.109354807
2012/4/24,10007,-52,-0.519636255
2012/4/25,10069,62,0.615751316
2012/4/26,10071,2,0.019859001
2012/4/27,10058,-13,-0.129250348
2012/5/1,9926,-132,-1.329840822
2012/5/2,9958,32,0.321349669
2012/5/7,9867,-91,-0.92226614
2012/5/8,9916,49,0.494150867
2012/5/9,9889,-27,-0.27303064
2012/5/10,9834,-55,-0.559284116
2012/5/11,9864,30,0.304136253
2012/5/14,9886,22,0.222536921
2012/5/15,9838,-48,-0.487904046
2012/5/16,9831,-7,-0.071203336
2012/5/17,9827,-4,-0.040704182
2012/5/18,9718,-109,-1.121629965
2012/5/21,9728,10,0.102796053
2012/5/22,9757,29,0.297222507
2012/5/23,9767,10,0.102385584
2012/5/24,9701,-66,-0.680342233
2012/5/25,9732,31,0.318536786
2012/5/28,9715,-17,-0.174987133
2012/5/29,9701,-14,-0.144315019
2012/5/30,9674,-27,-0.279098615
2012/5/31,9583,-91,-0.949598247
2012/6/1,9572,-11,-0.114918512
