date,price,diff,rate
2006/2/27,9970,3,0.030090271
2006/2/28,9976,6,0.060144346
2006/3/1,9969,-7,-0.070217675
2006/3/2,9961,-8,-0.080313222
2006/3/3,9973,12,0.120324877
2006/3/6,9967,-6,-0.060198656
2006/3/7,9965,-2,-0.020070246
2006/3/8,9988,23,0.230276332
2006/3/9,9990,2,0.02002002
2006/3/10,9968,-22,-0.22070626
2006/3/13,9942,-26,-0.261516797
2006/3/14,9945,3,0.030165913
2006/3/15,9923,-22,-0.221707145
2006/3/16,9928,5,0.050362611
2006/3/17,9932,4,0.040273862
2006/3/20,9926,-6,-0.06044731
2006/3/22,9923,-3,-0.030232793
2006/3/23,9931,8,0.080555835
2006/3/24,9927,-4,-0.040294147
2006/3/27,9947,20,0.201065648
2006/3/28,9940,-7,-0.070422535
2006/3/29,9899,-41,-0.414183251
2006/3/30,9898,-1,-0.010103051
2006/3/31,9904,6,0.060581583
2006/4/3,9870,-34,-0.344478217
2006/4/4,9878,8,0.080988054
2006/4/5,9879,1,0.010122482
2006/4/6,9858,-21,-0.213024954
2006/4/7,9850,-8,-0.081218274
2006/4/10,9850,0,0
2006/4/11,9848,-2,-0.020308692
2006/4/12,9848,0,0
2006/4/13,9832,-16,-0.16273393
2006/4/14,9817,-15,-0.15279617
2006/4/17,9823,6,0.061081136
2006/4/18,9822,-1,-0.010181226
2006/4/19,9855,33,0.334855403
2006/4/20,9849,-6,-0.06091989
2006/4/21,9849,0,0
2006/4/24,9858,9,0.091296409
2006/4/25,9855,-3,-0.0304414
2006/4/26,9838,-17,-0.172799349
2006/4/27,9824,-14,-0.142508143
2006/4/28,9848,24,0.243704305
2006/5/1,9873,25,0.253215841
2006/5/2,9855,-18,-0.182648402
2006/5/8,9837,-18,-0.182982617
2006/5/9,9830,-7,-0.07121058
2006/5/10,9802,-28,-0.285655989
2006/5/11,9810,8,0.081549439
2006/5/12,9803,-7,-0.071406712
2006/5/15,9802,-1,-0.010202
2006/5/16,9818,16,0.162965981
2006/5/17,9839,21,0.213436325
2006/5/18,9828,-11,-0.111925112
2006/5/19,9844,16,0.162535555
2006/5/22,9878,34,0.344199231
2006/5/23,9900,22,0.222222222
2006/5/24,9885,-15,-0.151745068
2006/5/25,9869,-16,-0.162123822
2006/5/26,9867,-2,-0.020269585
2006/5/29,9864,-3,-0.030413625
2006/5/30,9873,9,0.091157703
2006/5/31,9884,11,0.111290975
2006/6/1,9834,-50,-0.508440106
2006/6/2,9849,15,0.152299726
2006/6/5,9874,25,0.253190196
2006/6/6,9843,-31,-0.314944631
2006/6/7,9869,26,0.263451211
2006/6/8,9889,20,0.202244919
2006/6/9,9899,10,0.101020305
2006/6/12,9902,3,0.03029691
2006/6/13,9925,23,0.231738035
2006/6/14,9928,3,0.030217566
2006/6/15,9924,-4,-0.040306328
2006/6/16,9904,-20,-0.201938611
2006/6/19,9900,-4,-0.04040404
2006/6/20,9880,-20,-0.20242915
2006/6/21,9880,0,0
2006/6/22,9877,-3,-0.030373595
2006/6/23,9871,-6,-0.060784115
2006/6/26,9862,-9,-0.091259379
2006/6/27,9857,-5,-0.050725373
2006/6/28,9855,-2,-0.020294267
2006/6/29,9847,-8,-0.081243018
2006/6/30,9847,0,0
2006/7/3,9820,-27,-0.274949084
2006/7/4,9816,-4,-0.040749796
2006/7/5,9807,-9,-0.091771184
2006/7/6,9804,-3,-0.030599755
2006/7/7,9815,11,0.112073357
2006/7/10,9809,-6,-0.061168315
2006/7/11,9816,7,0.071312143
2006/7/12,9834,18,0.183038438
2006/7/13,9844,10,0.101584722
2006/7/14,9879,35,0.354286871
2006/7/18,9891,12,0.121322414
2006/7/19,9880,-11,-0.111336032
2006/7/20,9892,12,0.12131015
2006/7/21,9891,-1,-0.010110201
2006/7/24,9875,-16,-0.162025316
2006/7/25,9867,-8,-0.081078342
2006/7/26,9875,8,0.081012658
2006/7/27,9873,-2,-0.020257267
2006/7/28,9852,-21,-0.213154689
2006/7/31,9853,1,0.010149193
2006/8/1,9853,0,0
2006/8/2,9871,18,0.182352345
2006/8/3,9881,10,0.101204332
2006/8/4,9879,-2,-0.020244964
2006/8/7,9902,23,0.232276308
2006/8/8,9898,-4,-0.040412204
2006/8/9,9896,-2,-0.020210186
2006/8/10,9867,-29,-0.29390899
2006/8/11,9895,28,0.282971198
2006/8/14,9877,-18,-0.182241571
2006/8/15,9887,10,0.101142915
2006/8/16,9902,15,0.151484549
2006/8/17,9908,6,0.060557126
2006/8/18,9894,-14,-0.141499899
2006/8/21,9917,23,0.231924977
2006/8/22,9926,9,0.090670965
2006/8/23,9925,-1,-0.010075567
2006/8/24,9927,2,0.020147074
2006/8/25,9982,55,0.550991785
2006/8/28,9995,13,0.130065033
2006/8/29,9983,-12,-0.120204347
2006/8/30,9999,16,0.160016002
2006/8/31,10016,17,0.169728435
2006/9/1,10010,-6,-0.05994006
2006/9/4,9995,-15,-0.150075038
2006/9/5,9989,-6,-0.060066073
2006/9/6,9997,8,0.080024007
2006/9/7,9998,1,0.010002
2006/9/8,9984,-14,-0.140224359
2006/9/11,10016,32,0.319488818
2006/9/12,10005,-11,-0.109945027
2006/9/13,10015,10,0.099850225
2006/9/14,10013,-2,-0.019974034
2006/9/15,10017,4,0.039932115
2006/9/19,9998,-19,-0.190038008
2006/9/20,10014,16,0.159776313
2006/9/21,10006,-8,-0.079952029
2006/9/22,10038,32,0.318788603
2006/9/25,10036,-2,-0.019928258
2006/9/26,10048,12,0.119426752
2006/9/27,10027,-21,-0.209434527
2006/9/28,10027,0,0
2006/9/29,10017,-10,-0.099830289
2006/10/2,9989,-28,-0.280308339
2006/10/3,10008,19,0.189848122
2006/10/4,10001,-7,-0.069993001
2006/10/5,9996,-5,-0.050020008
2006/10/6,10003,7,0.069979006
2006/10/10,9997,-6,-0.060018005
2006/10/11,9986,-11,-0.110154216
2006/10/12,9984,-2,-0.020032051
2006/10/13,9973,-11,-0.110297804
2006/10/16,9955,-18,-0.180813661
2006/10/17,9955,0,0
2006/10/18,9949,-6,-0.060307569
2006/10/19,9945,-4,-0.040221217
2006/10/20,9950,5,0.050251256
2006/10/23,9935,-15,-0.150981379
2006/10/24,9946,11,0.110597225
2006/10/25,9958,12,0.120506126
2006/10/26,9981,23,0.230437832
2006/10/27,9986,5,0.050070098
2006/10/30,9996,10,0.100040016
2006/10/31,10003,7,0.069979006
2006/11/1,10003,0,0
2006/11/2,10006,3,0.029982011
2006/11/6,9979,-27,-0.270568193
2006/11/7,9979,0,0
2006/11/8,9992,13,0.130104083
2006/11/9,10003,11,0.10996701
2006/11/10,10013,10,0.099870169
2006/11/13,10027,14,0.139623018
2006/11/14,9991,-36,-0.360324292
2006/11/15,10000,9,0.09
2006/11/16,9997,-3,-0.030009003
2006/11/17,9994,-3,-0.030018011
2006/11/20,10015,21,0.209685472
2006/11/21,10014,-1,-0.00998602
2006/11/22,10019,5,0.04990518
2006/11/24,10022,3,0.029934145
2006/11/27,10022,0,0
2006/11/28,10031,9,0.089721862
2006/11/29,10014,-17,-0.169762333
2006/11/30,10033,19,0.189375062
2006/12/1,10056,23,0.228719173
2006/12/4,10051,-5,-0.049746294
2006/12/5,10054,3,0.02983887
2006/12/6,10050,-4,-0.039800995
2006/12/7,10032,-18,-0.179425837
2006/12/8,10023,-9,-0.089793475
2006/12/11,10043,20,0.199143682
2006/12/12,10053,10,0.099472794
2006/12/13,10069,16,0.158903565
2006/12/14,10064,-5,-0.049682035
2006/12/15,10040,-24,-0.239043825
2006/12/18,10032,-8,-0.079744817
2006/12/19,10053,21,0.208892868
2006/12/20,10072,19,0.188641779
2006/12/21,10074,2,0.019853087
2006/12/22,10082,8,0.079349335
2006/12/25,10085,3,0.029747149
2006/12/26,10093,8,0.079262855
2006/12/27,10057,-36,-0.35795963
2006/12/28,10046,-11,-0.109496317
2006/12/29,10041,-5,-0.049795837
2007/1/4,10022,-19,-0.189582918
2007/1/5,10026,4,0.03989627
2007/1/9,10016,-10,-0.099840256
2007/1/10,10008,-8,-0.079936051
2007/1/11,10019,11,0.109791396
2007/1/12,10014,-5,-0.049930098
2007/1/15,10014,0,0
2007/1/16,10016,2,0.019968051
2007/1/17,10048,32,0.318471338
2007/1/18,10033,-15,-0.149506628
2007/1/19,10060,27,0.268389662
2007/1/22,10068,8,0.079459674
2007/1/23,10067,-1,-0.009933446
2007/1/24,10065,-2,-0.01987084
2007/1/25,10064,-1,-0.009936407
2007/1/26,10061,-3,-0.02981811
2007/1/29,10045,-16,-0.159283225
2007/1/30,10050,5,0.049751244
2007/1/31,10058,8,0.079538676
2007/2/1,10055,-3,-0.029835903
2007/2/2,10045,-10,-0.099552016
2007/2/5,10048,3,0.029856688
2007/2/6,10039,-9,-0.089650364
2007/2/7,10037,-2,-0.019926273
2007/2/8,10042,5,0.049790878
2007/2/9,10063,21,0.208685283
2007/2/13,10040,-23,-0.229083665
2007/2/14,10044,4,0.039824771
2007/2/15,10033,-11,-0.109638194
2007/2/16,10051,18,0.179086658
2007/2/19,10049,-2,-0.019902478
2007/2/20,10054,5,0.04973145
2007/2/21,10057,3,0.029829969
2007/2/22,10073,16,0.158840465
2007/2/23,10067,-6,-0.059600675
2007/2/26,10075,8,0.079404467
2007/2/27,10087,12,0.118965004
2007/2/28,10089,2,0.01982357
2007/3/1,10078,-11,-0.109148641
2007/3/2,10080,2,0.01984127
2007/3/5,10107,27,0.267141585
2007/3/6,10102,-5,-0.049495149
2007/3/7,10103,1,0.00989805
2007/3/8,10107,4,0.039576531
2007/3/9,10111,4,0.039560874
2007/3/12,10108,-3,-0.029679462
2007/3/13,10111,3,0.029670656
2007/3/14,10132,21,0.207264114
2007/3/15,10121,-11,-0.108684913
2007/3/16,10123,2,0.019756989
2007/3/19,10123,0,0
2007/3/20,10130,7,0.069101678
2007/3/22,10138,8,0.078911028
2007/3/23,10113,-25,-0.247206566
2007/3/26,10094,-19,-0.188230632
2007/3/27,10098,4,0.039611804
2007/3/28,10083,-15,-0.148765248
2007/3/29,10097,14,0.138655046
2007/3/30,10097,0,0
2007/4/2,10101,4,0.03960004
2007/4/3,10097,-4,-0.039615727
2007/4/4,10079,-18,-0.178589146
2007/4/5,10088,9,0.089214909
2007/4/6,10091,3,0.029729462
2007/4/9,10085,-6,-0.059494298
2007/4/10,10085,0,0
2007/4/11,10104,19,0.188044339
2007/4/12,10093,-11,-0.108986426
2007/4/13,10095,2,0.019811788
2007/4/16,10077,-18,-0.178624591
2007/4/17,10081,4,0.039678603
2007/4/18,10072,-9,-0.089356632
2007/4/19,10088,16,0.158604282
2007/4/20,10080,-8,-0.079365079
2007/4/23,10083,3,0.02975305
2007/4/24,10092,9,0.089179548
2007/4/25,10102,10,0.098990299
2007/4/26,10098,-4,-0.039611804
2007/4/27,10112,14,0.138449367
2007/5/1,10123,11,0.10866344
2007/5/2,10117,-6,-0.059306118
2007/5/7,10109,-8,-0.079137402
2007/5/8,10106,-3,-0.029685335
2007/5/9,10096,-10,-0.099049128
2007/5/10,10092,-4,-0.039635355
2007/5/11,10105,13,0.128649184
2007/5/14,10097,-8,-0.079231455
2007/5/15,10092,-5,-0.049544193
2007/5/16,10101,9,0.089100089
2007/5/17,10120,19,0.187747036
2007/5/18,10113,-7,-0.069217838
2007/5/21,10108,-5,-0.04946577
2007/5/22,10115,7,0.069204152
2007/5/23,10093,-22,-0.217972852
2007/5/24,10085,-8,-0.079325731
2007/5/25,10073,-12,-0.119130348
2007/5/28,10071,-2,-0.019859001
2007/5/29,10058,-13,-0.129250348
2007/5/30,10065,7,0.069547938
2007/5/31,10059,-6,-0.059648076
2007/6/1,10046,-13,-0.129404738
2007/6/4,10036,-10,-0.099641291
2007/6/5,10019,-17,-0.169677613
2007/6/6,10022,3,0.029934145
2007/6/7,10009,-13,-0.129883105
2007/6/8,9992,-17,-0.170136109
2007/6/11,9984,-8,-0.080128205
2007/6/12,9976,-8,-0.080192462
2007/6/13,9955,-21,-0.210949272
2007/6/14,9959,4,0.040164675
2007/6/15,9965,6,0.060210738
2007/6/18,9988,23,0.230276332
2007/6/19,9973,-15,-0.150406096
2007/6/20,9989,16,0.160176194
2007/6/21,9977,-12,-0.120276636
2007/6/22,9987,10,0.100130169
2007/6/25,9992,5,0.050040032
2007/6/26,9995,3,0.030015008
2007/6/27,10004,9,0.089964014
2007/6/28,9983,-21,-0.210357608
2007/6/29,10008,25,0.24980016
2007/7/2,10003,-5,-0.049985004
2007/7/3,10003,0,0
2007/7/4,9996,-7,-0.070028011
2007/7/5,9983,-13,-0.130221376
2007/7/6,9976,-7,-0.070168404
2007/7/9,9969,-7,-0.070217675
2007/7/10,9964,-5,-0.05018065
2007/7/11,10006,42,0.419748151
2007/7/12,9994,-12,-0.120072043
2007/7/13,9978,-16,-0.160352776
2007/7/17,9983,5,0.050085145
2007/7/18,9996,13,0.130052021
2007/7/19,9996,0,0
2007/7/20,10007,11,0.109923054
2007/7/23,10024,17,0.169592977
2007/7/24,10019,-5,-0.04990518
2007/7/25,10025,6,0.059850374
2007/7/26,10027,2,0.019946145
2007/7/27,10067,40,0.397337836
2007/7/30,10054,-13,-0.12930177
2007/7/31,10058,4,0.039769338
2007/8/1,10078,20,0.198452074
2007/8/2,10058,-20,-0.198846689
2007/8/3,10071,13,0.129083507
2007/8/6,10091,20,0.198196413
2007/8/7,10097,6,0.059423591
2007/8/8,10077,-20,-0.198471767
2007/8/9,10065,-12,-0.119225037
2007/8/10,10108,43,0.425405619
2007/8/13,10109,1,0.009892175
2007/8/14,10109,0,0
2007/8/15,10146,37,0.364675734
2007/8/16,10145,-1,-0.009857072
2007/8/17,10190,45,0.441609421
2007/8/20,10178,-12,-0.117901356
2007/8/21,10188,10,0.098154692
2007/8/22,10175,-13,-0.127764128
2007/8/23,10157,-18,-0.177217682
2007/8/24,10165,8,0.078701426
2007/8/27,10158,-7,-0.068911203
2007/8/28,10156,-2,-0.019692792
2007/8/29,10170,14,0.137659784
2007/8/30,10179,9,0.08841733
2007/8/31,10162,-17,-0.167289904
2007/9/3,10151,-11,-0.108363708
2007/9/4,10160,9,0.088582677
2007/9/5,10174,14,0.137605661
2007/9/6,10178,4,0.039300452
2007/9/7,10188,10,0.098154692
2007/9/10,10222,34,0.332615926
2007/9/11,10211,-11,-0.107726961
2007/9/12,10218,7,0.068506557
2007/9/13,10212,-6,-0.058754407
2007/9/14,10205,-7,-0.068593827
2007/9/18,10215,10,0.097895252
2007/9/19,10188,-27,-0.265017668
2007/9/20,10173,-15,-0.14744913
2007/9/21,10146,-27,-0.266114725
2007/9/25,10141,-5,-0.049304802
2007/9/26,10152,11,0.108353034
2007/9/27,10129,-23,-0.227070787
2007/9/28,10156,27,0.265852698
2007/10/1,10165,9,0.088539105
2007/10/2,10153,-12,-0.118191667
2007/10/3,10153,0,0
2007/10/4,10138,-15,-0.147958177
2007/10/5,10146,8,0.078848807
2007/10/9,10137,-9,-0.088783664
2007/10/10,10128,-9,-0.088862559
2007/10/11,10124,-4,-0.039510075
2007/10/12,10144,20,0.197160883
2007/10/15,10130,-14,-0.138203356
2007/10/16,10149,19,0.187210563
2007/10/17,10174,25,0.245724396
2007/10/18,10179,5,0.049120739
2007/10/19,10197,18,0.176522507
2007/10/22,10211,14,0.137107041
2007/10/23,10208,-3,-0.029388715
2007/10/24,10219,11,0.107642626
2007/10/25,10215,-4,-0.039158101
2007/10/26,10198,-17,-0.166699353
2007/10/29,10206,8,0.078385264
2007/10/30,10205,-1,-0.009799118
2007/10/31,10208,3,0.029388715
2007/11/1,10176,-32,-0.314465409
2007/11/2,10219,43,0.420784813
2007/11/5,10221,2,0.019567557
2007/11/6,10227,6,0.058668231
2007/11/7,10230,3,0.029325513
2007/11/8,10241,11,0.107411386
2007/11/9,10246,5,0.048799532
2007/11/12,10252,6,0.058525166
2007/11/13,10267,15,0.146099153
2007/11/14,10249,-18,-0.17562689
2007/11/15,10262,13,0.126680959
2007/11/16,10275,13,0.126520681
2007/11/19,10277,2,0.019460932
2007/11/20,10275,-2,-0.01946472
2007/11/21,10290,15,0.145772595
2007/11/22,10296,6,0.058275058
2007/11/26,10266,-30,-0.292226768
2007/11/27,10261,-5,-0.048728194
2007/11/28,10265,4,0.038967365
2007/11/29,10263,-2,-0.019487479
2007/11/30,10272,9,0.087616822
2007/12/3,10286,14,0.13610733
2007/12/4,10306,20,0.194061712
2007/12/5,10282,-24,-0.233417623
2007/12/6,10246,-36,-0.351356627
2007/12/7,10243,-3,-0.029288294
2007/12/10,10245,2,0.019521718
2007/12/11,10236,-9,-0.087924971
2007/12/12,10271,35,0.340765261
2007/12/13,10271,0,0
2007/12/14,10255,-16,-0.156021453
2007/12/17,10258,3,0.029245467
2007/12/18,10268,10,0.097389949
2007/12/19,10288,20,0.194401244
2007/12/20,10281,-7,-0.068086762
2007/12/21,10266,-15,-0.146113384
2007/12/25,10249,-17,-0.165869841
2007/12/26,10260,11,0.107212476
2007/12/27,10262,2,0.019489378
2007/12/28,10290,28,0.272108844
2008/1/4,10315,25,0.242365487
2008/1/7,10316,1,0.00969368
2008/1/8,10315,-1,-0.009694619
2008/1/9,10315,0,0
2008/1/10,10330,15,0.145208132
2008/1/11,10341,11,0.106372691
2008/1/15,10342,1,0.00966931
2008/1/16,10361,19,0.183379983
2008/1/17,10355,-6,-0.057943023
2008/1/18,10358,3,0.02896312
2008/1/21,10372,14,0.134978789
2008/1/22,10396,24,0.230858022
2008/1/23,10389,-7,-0.067378959
2008/1/24,10364,-25,-0.241219606
2008/1/25,10316,-48,-0.465296627
2008/1/28,10354,38,0.36700792
2008/1/29,10325,-29,-0.280871671
2008/1/30,10343,18,0.174030745
2008/1/31,10339,-4,-0.038688461
2008/2/1,10346,7,0.067658999
2008/2/4,10324,-22,-0.213095699
2008/2/5,10318,-6,-0.058150804
2008/2/6,10357,39,0.376556918
2008/2/7,10346,-11,-0.106321284
2008/2/8,10348,2,0.019327406
2008/2/12,10358,10,0.096543734
2008/2/13,10347,-11,-0.106311008
2008/2/14,10326,-21,-0.203370134
2008/2/15,10331,5,0.048398025
2008/2/18,10333,2,0.019355463
2008/2/19,10325,-8,-0.07748184
2008/2/20,10346,21,0.202976996
2008/2/21,10317,-29,-0.281089464
2008/2/22,10335,18,0.174165457
2008/2/25,10318,-17,-0.164760613
2008/2/26,10322,4,0.03875218
2008/2/27,10325,3,0.02905569
2008/2/28,10349,24,0.231906464
2008/2/29,10388,39,0.375433192
2008/3/3,10400,12,0.115384615
2008/3/4,10386,-14,-0.134796842
2008/3/5,10396,10,0.096190843
2008/3/6,10404,8,0.076893502
2008/3/7,10407,3,0.028826751
2008/3/10,10419,12,0.115174201
2008/3/11,10417,-2,-0.019199386
2008/3/12,10406,-11,-0.105708245
2008/3/13,10422,16,0.153521397
2008/3/14,10421,-1,-0.009596008
2008/3/17,10417,-4,-0.038398771
2008/3/18,10399,-18,-0.173093567
2008/3/19,10420,21,0.201535509
2008/3/21,10423,3,0.0287825
2008/3/24,10430,7,0.067114094
2008/3/25,10433,3,0.028754912
2008/3/26,10425,-8,-0.076738609
2008/3/27,10431,6,0.057520851
2008/3/28,10430,-1,-0.009587728
2008/3/31,10426,-4,-0.038365624
2008/4/1,10389,-37,-0.356145924
2008/4/2,10381,-8,-0.077063867
2008/4/3,10390,9,0.086621752
2008/4/4,10406,16,0.153757448
2008/4/7,10403,-3,-0.028837835
2008/4/8,10411,8,0.076841802
2008/4/9,10402,-9,-0.086521823
2008/4/10,10406,4,0.038439362
2008/4/11,10381,-25,-0.240824583
2008/4/14,10400,19,0.182692308
2008/4/15,10394,-6,-0.057725611
2008/4/16,10385,-9,-0.086663457
2008/4/17,10363,-22,-0.212293737
2008/4/18,10351,-12,-0.115930828
2008/4/21,10327,-24,-0.232400504
2008/4/22,10318,-9,-0.087226207
2008/4/23,10328,10,0.096824167
2008/4/24,10300,-28,-0.27184466
2008/4/25,10227,-73,-0.713796812
2008/4/28,10228,1,0.009777083
2008/4/30,10257,29,0.282733743
2008/5/1,10269,12,0.116856559
2008/5/2,10243,-26,-0.253831885
2008/5/7,10235,-8,-0.078163166
2008/5/8,10243,8,0.078102119
2008/5/9,10282,39,0.379303637
2008/5/12,10269,-13,-0.126594605
2008/5/13,10267,-2,-0.019479887
2008/5/14,10218,-49,-0.479545899
2008/5/15,10216,-2,-0.019577134
2008/5/16,10201,-15,-0.147044407
2008/5/19,10216,15,0.146828504
2008/5/20,10232,16,0.156372166
2008/5/21,10249,17,0.165869841
2008/5/22,10224,-25,-0.244522692
2008/5/23,10179,-45,-0.442086649
2008/5/26,10179,0,0
2008/5/27,10171,-8,-0.078655
2008/5/28,10190,19,0.186457311
2008/5/29,10163,-27,-0.265669586
2008/5/30,10179,16,0.157186364
2008/6/2,10156,-23,-0.226467113
2008/6/3,10207,51,0.499657098
2008/6/4,10184,-23,-0.225844462
2008/6/5,10206,22,0.215559475
2008/6/6,10172,-34,-0.334250885
2008/6/9,10210,38,0.372184133
2008/6/10,10158,-52,-0.511911794
2008/6/11,10134,-24,-0.236826525
2008/6/12,10152,18,0.177304965
2008/6/13,10117,-35,-0.345952357
2008/6/16,10120,3,0.029644269
2008/6/17,10143,23,0.22675737
2008/6/18,10175,32,0.314496314
2008/6/19,10162,-13,-0.127927573
2008/6/20,10184,22,0.216025137
2008/6/23,10211,27,0.264420723
2008/6/24,10226,15,0.146684921
2008/6/25,10242,16,0.156219488
2008/6/26,10260,18,0.175438596
2008/6/27,10280,20,0.194552529
2008/6/30,10289,9,0.087472058
2008/7/1,10247,-42,-0.409876061
2008/7/2,10254,7,0.068266043
2008/7/3,10251,-3,-0.029265438
2008/7/4,10264,13,0.126656274
2008/7/7,10238,-26,-0.253955851
2008/7/8,10282,44,0.427932309
2008/7/9,10292,10,0.097162845
2008/7/10,10310,18,0.174587779
2008/7/11,10299,-11,-0.106806486
2008/7/14,10306,7,0.067921599
2008/7/15,10322,16,0.155008719
2008/7/16,10315,-7,-0.067862336
2008/7/17,10302,-13,-0.126189089
2008/7/18,10312,10,0.096974399
2008/7/22,10283,-29,-0.282018866
2008/7/23,10270,-13,-0.126582278
2008/7/24,10261,-9,-0.087710749
2008/7/25,10300,39,0.378640777
2008/7/28,10301,1,0.009707795
2008/7/29,10316,15,0.145405196
2008/7/30,10323,7,0.067809745
2008/7/31,10322,-1,-0.009688045
2008/8/1,10336,14,0.135448916
2008/8/4,10354,18,0.173845857
2008/8/5,10338,-16,-0.154768814
2008/8/6,10357,19,0.183450806
2008/8/7,10358,1,0.009654373
2008/8/8,10383,25,0.240778195
2008/8/11,10389,6,0.057753393
2008/8/12,10393,4,0.038487443
2008/8/13,10396,3,0.028857253
2008/8/14,10404,8,0.076893502
2008/8/15,10388,-16,-0.154023874
2008/8/18,10393,5,0.048109304
2008/8/19,10397,4,0.038472636
2008/8/20,10389,-8,-0.077004524
2008/8/21,10403,14,0.134576564
2008/8/22,10386,-17,-0.163681879
2008/8/25,10397,11,0.10579975
2008/8/26,10404,7,0.067281815
2008/8/27,10389,-15,-0.144383483
2008/8/28,10400,11,0.105769231
2008/8/29,10415,15,0.144023044
2008/9/1,10382,-33,-0.317857831
2008/9/2,10398,16,0.153875745
2008/9/3,10411,13,0.124867928
2008/9/4,10377,-34,-0.327647682
2008/9/5,10409,32,0.307426266
2008/9/8,10370,-39,-0.37608486
2008/9/9,10385,15,0.144439095
2008/9/10,10382,-3,-0.028896166
2008/9/11,10383,1,0.009631128
2008/9/12,10370,-13,-0.12536162
2008/9/16,10411,41,0.393814235
2008/9/17,10388,-23,-0.221409318
2008/9/18,10358,-30,-0.289631203
2008/9/19,10351,-7,-0.067626316
2008/9/22,10359,8,0.077227532
2008/9/24,10368,9,0.086805556
2008/9/25,10371,3,0.028926815
2008/9/26,10372,1,0.009641342
2008/9/29,10361,-11,-0.106167358
2008/9/30,10378,17,0.163808056
2008/10/1,10363,-15,-0.14474573
2008/10/2,10369,6,0.057864789
2008/10/3,10402,33,0.317246683
2008/10/6,10451,49,0.468854655
2008/10/7,10417,-34,-0.326389556
2008/10/8,10441,24,0.22986304
2008/10/9,10393,-48,-0.461849322
2008/10/10,10369,-24,-0.231459157
2008/10/14,10315,-54,-0.523509452
2008/10/15,10327,12,0.116200252
2008/10/16,10333,6,0.058066389
2008/10/17,10330,-3,-0.029041626
2008/10/20,10329,-1,-0.009681479
2008/10/21,10319,-10,-0.096908615
2008/10/22,10348,29,0.280247391
2008/10/23,10370,22,0.212150434
2008/10/24,10381,11,0.105962817
2008/10/27,10392,11,0.105850654
2008/10/28,10364,-28,-0.270165959
2008/10/29,10398,34,0.326985959
2008/10/30,10405,7,0.067275348
2008/10/31,10420,15,0.143953935
2008/11/4,10405,-15,-0.144161461
2008/11/5,10386,-19,-0.182938571
2008/11/6,10405,19,0.182604517
2008/11/7,10396,-9,-0.086571758
2008/11/10,10386,-10,-0.096283459
2008/11/11,10408,22,0.211375865
2008/11/12,10403,-5,-0.048063059
2008/11/13,10411,8,0.076841802
2008/11/14,10415,4,0.038406145
2008/11/17,10418,3,0.028796314
2008/11/18,10411,-7,-0.067236577
2008/11/19,10421,10,0.095960081
2008/11/20,10442,21,0.201110898
2008/11/21,10454,12,0.114788598
2008/11/25,10444,-10,-0.095748755
2008/11/26,10455,11,0.105212817
2008/11/27,10457,2,0.019125944
2008/11/28,10455,-2,-0.019129603
2008/12/1,10456,1,0.009563887
2008/12/2,10485,29,0.276585598
2008/12/3,10475,-10,-0.095465394
2008/12/4,10473,-2,-0.019096725
2008/12/5,10472,-1,-0.009549274
2008/12/8,10461,-11,-0.105152471
2008/12/9,10456,-5,-0.047819434
2008/12/10,10445,-11,-0.105313547
2008/12/11,10444,-1,-0.009574876
2008/12/12,10468,24,0.229270157
2008/12/15,10470,2,0.019102197
2008/12/16,10480,10,0.095419847
2008/12/17,10517,37,0.351811353
2008/12/18,10530,13,0.12345679
2008/12/19,10555,25,0.236854571
2008/12/22,10576,21,0.198562784
2008/12/24,10589,13,0.122768911
2008/12/25,10586,-3,-0.028339316
2008/12/26,10598,12,0.113228911
2008/12/29,10607,9,0.084849628
2008/12/30,10629,22,0.206980901
2009/1/5,10615,-14,-0.131888837
2009/1/6,10582,-33,-0.311850312
2009/1/7,10583,1,0.009449117
2009/1/8,10557,-26,-0.246282088
2009/1/9,10573,16,0.151328857
2009/1/13,10604,31,0.292342512
2009/1/14,10590,-14,-0.132200189
2009/1/15,10611,21,0.197907831
2009/1/16,10603,-8,-0.075450344
2009/1/19,10592,-11,-0.103851964
2009/1/20,10610,18,0.169651272
2009/1/21,10602,-8,-0.075457461
2009/1/22,10600,-2,-0.018867925
2009/1/23,10600,0,0
2009/1/26,10598,-2,-0.018871485
2009/1/27,10575,-23,-0.21749409
2009/1/28,10577,2,0.018908953
2009/1/29,10575,-2,-0.01891253
2009/1/30,10567,-8,-0.075707391
2009/2/2,10574,7,0.066200113
2009/2/3,10566,-8,-0.075714556
2009/2/4,10538,-28,-0.265705067
2009/2/5,10545,7,0.066382172
2009/2/6,10544,-1,-0.009484067
2009/2/9,10556,12,0.113679424
2009/2/10,10557,1,0.009472388
2009/2/12,10590,33,0.311614731
2009/2/13,10593,3,0.028320589
2009/2/16,10578,-15,-0.141803744
2009/2/17,10585,7,0.066131318
2009/2/18,10597,12,0.113239596
2009/2/19,10593,-4,-0.037760785
2009/2/20,10585,-8,-0.075578649
2009/2/23,10592,7,0.066087613
2009/2/24,10590,-2,-0.018885741
2009/2/25,10570,-20,-0.189214759
2009/2/26,10584,14,0.132275132
2009/2/27,10588,4,0.037778617
2009/3/2,10576,-12,-0.113464448
2009/3/3,10576,0,0
2009/3/4,10575,-1,-0.009456265
2009/3/5,10565,-10,-0.094652153
2009/3/6,10572,7,0.066212637
